id,ts_open,ts_open_utc,symbol,direction,alert_type,strategy,is_shadow,status,ts_close,ts_close_utc,entry_price,sl_price,tp_price,exit_price,result_r,outcome,btc_candle_ts,btc_candle_ts_utc,btc_close,btc_ema50,trend_regime,regime_reason
1498,1786523542,2026-08-12T08:32:22+00:00,JASMYUSDT,SHORT,confluence,confluence,1,sl,1786680555,2026-08-14T04:09:15+00:00,0.00403,0.004149921042051173,0.0037901579158976526,0.004261,-1.9262674510568907,loss,1786507200,2026-08-12T04:00:00+00:00,63804.9,64304.45195836558,bear,close_vs_ema50
1499,1786526129,2026-08-12T09:15:29+00:00,BMTUSDT,LONG,oversold_24h,oversold_24h,0,tp,1786540741,2026-08-12T13:19:01+00:00,0.01744,0.017004000000000002,0.0181376,0.01823,1.8119266055045895,win,1786507200,2026-08-12T04:00:00+00:00,63804.9,64304.45195836558,bear,close_vs_ema50
1500,1786526386,2026-08-12T09:19:46+00:00,SKDDUSDT,LONG,oversold_24h,oversold_24h,0,sl,1786540268,2026-08-12T13:11:08+00:00,13.508,13.1703,14.04832,13.1,-1.2081729345572982,loss,1786507200,2026-08-12T04:00:00+00:00,63804.9,64304.45195836558,bear,close_vs_ema50
1501,1786526401,2026-08-12T09:20:01+00:00,BABYUSDT,LONG,oversold_24h,oversold_24h,0,sl,1786539700,2026-08-12T13:01:40+00:00,0.01167,0.01137825,0.0121368,0.01133,-1.1653813196229637,loss,1786507200,2026-08-12T04:00:00+00:00,63804.9,64304.45195836558,bear,close_vs_ema50
1502,1786529615,2026-08-12T10:13:35+00:00,MOVRUSDT,LONG,oversold_24h,oversold_24h,0,sl,1786530548,2026-08-12T10:29:08+00:00,0.863,0.841425,0.89752,0.839,-1.1123986095017386,loss,1786507200,2026-08-12T04:00:00+00:00,63804.9,64304.45195836558,bear,close_vs_ema50
1503,1786530949,2026-08-12T10:35:49+00:00,RAREUSDT,LONG,confluence,confluence,1,tp,1786531666,2026-08-12T10:47:46+00:00,0.01435,0.013774644930624963,0.015500710138750071,0.01557,2.120429739717409,win,1786507200,2026-08-12T04:00:00+00:00,63804.9,64304.45195836558,bear,close_vs_ema50
1504,1786530950,2026-08-12T10:35:50+00:00,XPDUSDT,LONG,confluence,confluence,1,sl,1786558386,2026-08-12T18:13:06+00:00,1393.55,1372.8554423864784,1434.9391152270427,1372.67,-1.0089609253766896,loss,1786507200,2026-08-12T04:00:00+00:00,63804.9,64304.45195836558,bear,close_vs_ema50
1505,1786531530,2026-08-12T10:45:30+00:00,CRWVUSDT,LONG,overheated_24h,overheated_24h,1,tp,1786542323,2026-08-12T13:45:23+00:00,107.01,104.33475,111.2904,111.2904,1.5999999999999968,win,1786507200,2026-08-12T04:00:00+00:00,63804.9,64304.45195836558,bear,close_vs_ema50
1506,1786532767,2026-08-12T11:06:07+00:00,HFTUSDT,LONG,oversold_24h,oversold_24h,0,tp,1786540741,2026-08-12T13:19:01+00:00,0.00831,0.00810225,0.0086424,0.0087,1.877256317689533,win,1786507200,2026-08-12T04:00:00+00:00,63804.9,64304.45195836558,bear,close_vs_ema50
1507,1786533245,2026-08-12T11:14:05+00:00,SCRTUSDT,LONG,confluence,confluence,1,sl,1786534971,2026-08-12T11:42:51+00:00,0.03841,0.03577637064887478,0.04367725870225043,0.03557,-1.078359792271685,loss,1786507200,2026-08-12T04:00:00+00:00,63804.9,64304.45195836558,bear,close_vs_ema50
1508,1786533245,2026-08-12T11:14:05+00:00,XPTUSDT,LONG,confluence,confluence,1,sl,1786570081,2026-08-12T21:28:01+00:00,1784.16,1756.5199682580035,1839.4400634839933,1754.1,-1.0875530202205461,loss,1786507200,2026-08-12T04:00:00+00:00,63804.9,64304.45195836558,bear,close_vs_ema50
1509,1786533791,2026-08-12T11:23:11+00:00,IOTAUSDT,SHORT,confluence,confluence,1,tp,1786861279,2026-08-16T06:21:19+00:00,0.0345,0.03565587699060837,0.03218824601878327,0.03184,2.3012829406699926,win,1786507200,2026-08-12T04:00:00+00:00,63804.9,64304.45195836558,bear,close_vs_ema50
1510,1786534092,2026-08-12T11:28:12+00:00,AVAAIUSDT,LONG,confluence,confluence,1,sl,1786536583,2026-08-12T12:09:43+00:00,0.010783,0.010130307068033808,0.01208838586393238,0.009467,-2.016262066812401,loss,1786507200,2026-08-12T04:00:00+00:00,63804.9,64304.45195836558,bear,close_vs_ema50
1511,1786534390,2026-08-12T11:33:10+00:00,SOMIUSDT,SHORT,confluence,confluence,1,sl,1787302093,2026-08-21T08:48:13+00:00,0.0909,0.10453499999999999,0.07271999999999999,0.1051,-1.0414374770810422,loss,1786507200,2026-08-12T04:00:00+00:00,63804.9,64304.45195836558,bear,close_vs_ema50
1512,1786534693,2026-08-12T11:38:13+00:00,FLOCKUSDT,SHORT,confluence,confluence,1,sl,1787217595,2026-08-20T09:19:55+00:00,0.03023,0.03150101979983546,0.02768796040032908,0.03156,-1.0464038405791736,loss,1786507200,2026-08-12T04:00:00+00:00,63804.9,64304.45195836558,bear,close_vs_ema50
1513,1786534693,2026-08-12T11:38:13+00:00,NILUSDT,LONG,confluence,confluence,1,tp,1786780582,2026-08-15T07:56:22+00:00,0.04119,0.03683952996268622,0.04989094007462755,0.05307,2.730739413926724,win,1786507200,2026-08-12T04:00:00+00:00,63804.9,64304.45195836558,bear,close_vs_ema50
1515,1786535589,2026-08-12T11:53:09+00:00,EWJUSDT,LONG,confluence,confluence,1,sl,1787044206,2026-08-18T09:10:06+00:00,97.32,96.42620874139067,99.10758251721866,96.32,-1.118829469820422,loss,1786507200,2026-08-12T04:00:00+00:00,63804.9,64304.45195836558,bear,close_vs_ema50
1516,1786535894,2026-08-12T11:58:14+00:00,FLOCKUSDT,LONG,confluence,confluence,1,sl,1786546895,2026-08-12T15:01:35+00:00,0.03073,0.029776735150123405,0.03263652969975319,0.02962,-1.1644193113211874,loss,1786507200,2026-08-12T04:00:00+00:00,63804.9,64304.45195836558,bear,close_vs_ema50
1517,1786536781,2026-08-12T12:13:01+00:00,POWERUSDT,LONG,confluence,confluence,1,sl,1786604175,2026-08-13T06:56:15+00:00,0.10058,0.09453421436506795,0.11267157126986412,0.09451,-1.0040051643458954,loss,1786521600,2026-08-12T08:00:00+00:00,64207.3,64300.64207764536,bear,close_vs_ema50
1518,1786537383,2026-08-12T12:23:03+00:00,METUSDT,LONG,confluence,confluence,1,sl,1786553360,2026-08-12T16:49:20+00:00,0.1649,0.15936511799333988,0.1759697640133202,0.159,-1.065966716706975,loss,1786521600,2026-08-12T08:00:00+00:00,64207.3,64300.64207764536,bear,close_vs_ema50
1520,1786538165,2026-08-12T12:36:05+00:00,NXPCUSDT,LONG,oversold_24h,oversold_24h,0,sl,1786569016,2026-08-12T21:10:16+00:00,0.1977,0.19275749999999997,0.20560799999999999,0.1927,-1.01163378856853,loss,1786521600,2026-08-12T08:00:00+00:00,64207.3,64300.64207764536,bear,close_vs_ema50
1521,1786538305,2026-08-12T12:38:25+00:00,SKUUUSDT,SHORT,confluence,confluence,1,sl,1786631270,2026-08-13T14:27:50+00:00,19.761,22.725149999999996,15.8088,22.894,-1.056964053775957,loss,1786521600,2026-08-12T08:00:00+00:00,64207.3,64300.64207764536,bear,close_vs_ema50
1522,1786538318,2026-08-12T12:38:38+00:00,IONQUSDT,LONG,confluence,confluence,1,tp,1786628434,2026-08-13T13:40:34+00:00,44.63,43.370598050009306,47.1488038999814,47.1488038999814,2.0000000000000058,win,1786521600,2026-08-12T08:00:00+00:00,64207.3,64300.64207764536,bear,close_vs_ema50
1523,1786538318,2026-08-12T12:38:38+00:00,GRASSUSDT,SHORT,confluence,confluence,1,sl,1786898301,2026-08-16T16:38:21+00:00,0.32,0.3365970162187162,0.28680596756256765,0.3372,-1.0363308544944267,loss,1786521600,2026-08-12T08:00:00+00:00,64207.3,64300.64207764536,bear,close_vs_ema50
1524,1786538318,2026-08-12T12:38:38+00:00,HOODXUSDT,SHORT,confluence,confluence,1,sl,1786629166,2026-08-13T13:52:46+00:00,95.98,98.3795,91.18100000000003,99.28,-1.3752865180245935,loss,1786521600,2026-08-12T08:00:00+00:00,64207.3,64300.64207764536,bear,close_vs_ema50
1525,1786538320,2026-08-12T12:38:40+00:00,GDXUSDT,LONG,confluence,confluence,1,sl,1786602777,2026-08-13T06:32:57+00:00,91.98,90.36490988861942,95.21018022276117,90.28,-1.0525728490448376,loss,1786521600,2026-08-12T08:00:00+00:00,64207.3,64300.64207764536,bear,close_vs_ema50
1526,1786538584,2026-08-12T12:43:04+00:00,TSEMUSDT,LONG,confluence,confluence,1,sl,1786682721,2026-08-14T04:45:21+00:00,262.16,250.80498296140547,284.87003407718913,250.80498296140547,-1.0,loss,1786521600,2026-08-12T08:00:00+00:00,64207.3,64300.64207764536,bear,close_vs_ema50
1527,1786538884,2026-08-12T12:48:04+00:00,FLNCUSDT,SHORT,confluence,confluence,1,tp,1786994136,2026-08-17T19:15:36+00:00,13.494,13.988372874407679,12.505254251184642,12.505254251184642,2.0,win,1786521600,2026-08-12T08:00:00+00:00,64207.3,64300.64207764536,bear,close_vs_ema50
1528,1786539187,2026-08-12T12:53:07+00:00,FIGHTUSDT,LONG,confluence,confluence,1,tp,1786820575,2026-08-15T19:02:55+00:00,0.004059,0.0038786237611954056,0.004419752477609189,0.004419752477609189,2.0,win,1786521600,2026-08-12T08:00:00+00:00,64207.3,64300.64207764536,bear,close_vs_ema50
1529,1786539961,2026-08-12T13:06:01+00:00,BABYUSDT,LONG,oversold_24h,oversold_24h,0,sl,1786568030,2026-08-12T20:53:50+00:00,0.01128,0.010529233686609598,0.012781532626780804,0.01051,-1.025618739501963,loss,1786521600,2026-08-12T08:00:00+00:00,64207.3,64300.64207764536,bear,close_vs_ema50
1530,1786540553,2026-08-12T13:15:53+00:00,SKDDUSDT,LONG,oversold_24h,oversold_24h,0,sl,1786541798,2026-08-12T13:36:38+00:00,13.142,12.81345,13.66768,12.81345,-1.0,loss,1786521600,2026-08-12T08:00:00+00:00,64207.3,64300.64207764536,bear,close_vs_ema50
1531,1786541581,2026-08-12T13:33:01+00:00,ALABUSDT,SHORT,confluence,confluence,1,tp,1787045896,2026-08-18T09:38:16+00:00,334.3,350.3822061774712,302.1355876450577,302.1355876450577,2.0,win,1786521600,2026-08-12T08:00:00+00:00,64207.3,64300.64207764536,bear,close_vs_ema50
1532,1786541582,2026-08-12T13:33:02+00:00,FLEXUSDT,LONG,confluence,confluence,1,sl,1786565027,2026-08-12T20:03:47+00:00,127.91,124.70690106845042,134.31619786309915,124.66,-1.0146424039508934,loss,1786521600,2026-08-12T08:00:00+00:00,64207.3,64300.64207764536,bear,close_vs_ema50
1535,1786541586,2026-08-12T13:33:06+00:00,LRCXUSDT,LONG,confluence,confluence,1,tp,1786639317,2026-08-13T16:41:57+00:00,326.7,318.74723500301417,342.60552999397163,343.6,2.1250470756278235,win,1786521600,2026-08-12T08:00:00+00:00,64207.3,64300.64207764536,bear,close_vs_ema50
1536,1786541888,2026-08-12T13:38:08+00:00,SKHYUSDT,SHORT,confluence,confluence,1,sl,1786562469,2026-08-12T19:21:09+00:00,148.46,154.3542897451889,136.6714205096222,154.4,-1.0077550064192906,loss,1786521600,2026-08-12T08:00:00+00:00,64207.3,64300.64207764536,bear,close_vs_ema50
1537,1786541890,2026-08-12T13:38:10+00:00,SNDKUSDT,SHORT,confluence,confluence,1,sl,1786629166,2026-08-13T13:52:46+00:00,1328.58,1389.85186005223,1206.0362798955398,1390.51,-1.0107413084441859,loss,1786521600,2026-08-12T08:00:00+00:00,64207.3,64300.64207764536,bear,close_vs_ema50
1538,1786541892,2026-08-12T13:38:12+00:00,INTWUSDT,SHORT,confluence,confluence,1,tp,1787228065,2026-08-20T12:14:25+00:00,24.15,27.772499999999997,19.32,19.32,1.3333333333333333,win,1786521600,2026-08-12T08:00:00+00:00,64207.3,64300.64207764536,bear,close_vs_ema50
1539,1786541893,2026-08-12T13:38:13+00:00,MUUUSDT,SHORT,confluence,confluence,1,sl,1786631783,2026-08-13T14:36:23+00:00,28.36,30.414468314566427,24.251063370867143,30.7,-1.1389808172796425,loss,1786521600,2026-08-12T08:00:00+00:00,64207.3,64300.64207764536,bear,close_vs_ema50
1540,1786541897,2026-08-12T13:38:17+00:00,SKHYNIXUSDT,SHORT,confluence,confluence,1,sl,1786594225,2026-08-13T04:10:25+00:00,1088.9,1138.1494522283147,990.401095543371,1150.4,-1.2487448533415835,loss,1786521600,2026-08-12T08:00:00+00:00,64207.3,64300.64207764536,bear,close_vs_ema50
1541,1786541902,2026-08-12T13:38:22+00:00,AMDUSDT,SHORT,confluence,confluence,1,sl,1786629166,2026-08-13T13:52:46+00:00,482.8,494.90429840730684,458.59140318538635,494.90429840730684,-1.0,loss,1786521600,2026-08-12T08:00:00+00:00,64207.3,64300.64207764536,bear,close_vs_ema50
1542,1786541903,2026-08-12T13:38:23+00:00,WDCUSDT,SHORT,confluence,confluence,1,sl,1786629960,2026-08-13T14:06:00+00:00,457.5,475.4733039909572,421.55339201808556,475.4733039909572,-1.0,loss,1786521600,2026-08-12T08:00:00+00:00,64207.3,64300.64207764536,bear,close_vs_ema50
1543,1786542186,2026-08-12T13:43:06+00:00,AMATUSDT,SHORT,confluence,confluence,1,tp,1786651451,2026-08-13T20:04:11+00:00,548.6,565.6051498139254,514.5897003721492,514.5897003721492,2.0,win,1786521600,2026-08-12T08:00:00+00:00,64207.3,64300.64207764536,bear,close_vs_ema50
1544,1786542189,2026-08-12T13:43:09+00:00,TERUSDT,LONG,confluence,confluence,1,tp,1786635117,2026-08-13T15:31:57+00:00,398.4,387.6213710814915,419.95725783701704,419.95725783701704,2.0000000000000053,win,1786521600,2026-08-12T08:00:00+00:00,64207.3,64300.64207764536,bear,close_vs_ema50
1545,1786542478,2026-08-12T13:47:58+00:00,MAVIAUSDT,LONG,confluence,confluence,1,tp,1786739462,2026-08-14T20:31:02+00:00,0.02981,0.0286557945480854,0.0321184109038292,0.0322,2.0706885381934876,win,1786521600,2026-08-12T08:00:00+00:00,64207.3,64300.64207764536,bear,close_vs_ema50
1546,1786542668,2026-08-12T13:51:08+00:00,SNXXUSDT,LONG,overheated_24h,overheated_24h,1,sl,1786562990,2026-08-12T19:29:50+00:00,11.347,11.063324999999999,11.80088,11.063324999999999,-1.0,loss,1786521600,2026-08-12T08:00:00+00:00,64207.3,64300.64207764536,bear,close_vs_ema50
1547,1786544444,2026-08-12T14:20:44+00:00,WALUSDT,LONG,oversold_24h,oversold_24h,0,sl,1786645667,2026-08-13T18:27:47+00:00,0.02131,0.020545961629561797,0.022838076740876408,0.02046,-1.1125095713615738,loss,1786521600,2026-08-12T08:00:00+00:00,64207.3,64300.64207764536,bear,close_vs_ema50
1548,1786544749,2026-08-12T14:25:49+00:00,LITUSDT,LONG,oversold_24h,oversold_24h,0,tp,1787153976,2026-08-19T15:39:36+00:00,2.222,2.108129219225487,2.4497415615490254,2.4497415615490254,1.999999999999996,win,1786521600,2026-08-12T08:00:00+00:00,64207.3,64300.64207764536,bear,close_vs_ema50
1549,1786545192,2026-08-12T14:33:12+00:00,KSTRUSDT,SHORT,confluence,confluence,1,tp,1787207222,2026-08-20T06:27:02+00:00,25.39,26.024749999999997,24.120500000000007,23.93,2.3001181567546407,win,1786521600,2026-08-12T08:00:00+00:00,64207.3,64300.64207764536,bear,close_vs_ema50
