id,strategy,symbol,direction,is_shadow,ts_open,ts_open_utc,ts_close,ts_close_utc,regime,regime_reason,cohort,prior_cohort_n,prior_cohort_wins,prior_cohort_losses,historical_wr_pct,filter_pass,filter_reason,step_pct,range_pct,range_bucket,baseline_r,baseline_outcome,alt_r,alt_outcome,trail_ts,trail_price,coverage_error
680,overheated_24h,BOMEUSDT,LONG,1,1786304540,2026-08-09T19:42:20+00:00,1786306027,2026-08-09T20:07:07+00:00,bull,close_vs_ema50,overheated_24h|LONG|bull,0,0,0,,no,no_history,2.0,26.800129157248954,mid,1.5999999999999945,tp,1.5999999999999945,tp,1786305600,0.00081224,
680,overheated_24h,BOMEUSDT,LONG,1,1786304540,2026-08-09T19:42:20+00:00,1786306027,2026-08-09T20:07:07+00:00,bull,close_vs_ema50,overheated_24h|LONG|bull,0,0,0,,no,no_history,3.0,26.800129157248954,mid,1.5999999999999945,tp,1.5999999999999945,tp,1786305600,0.00081224,
680,overheated_24h,BOMEUSDT,LONG,1,1786304540,2026-08-09T19:42:20+00:00,1786306027,2026-08-09T20:07:07+00:00,bull,close_vs_ema50,overheated_24h|LONG|bull,0,0,0,,no,no_history,4.0,26.800129157248954,mid,1.5999999999999945,tp,1.5999999999999945,tp,1786305600,0.00081224,
680,overheated_24h,BOMEUSDT,LONG,1,1786304540,2026-08-09T19:42:20+00:00,1786306027,2026-08-09T20:07:07+00:00,bull,close_vs_ema50,overheated_24h|LONG|bull,0,0,0,,no,no_history,5.0,26.800129157248954,mid,1.5999999999999945,tp,1.5999999999999945,tp,1786305600,0.00081224,
680,overheated_24h,BOMEUSDT,LONG,1,1786304540,2026-08-09T19:42:20+00:00,1786306027,2026-08-09T20:07:07+00:00,bull,close_vs_ema50,overheated_24h|LONG|bull,0,0,0,,no,no_history,6.0,26.800129157248954,mid,1.5999999999999945,tp,1.5999999999999945,tp,1786305600,0.00081224,
680,overheated_24h,BOMEUSDT,LONG,1,1786304540,2026-08-09T19:42:20+00:00,1786306027,2026-08-09T20:07:07+00:00,bull,close_vs_ema50,overheated_24h|LONG|bull,0,0,0,,no,no_history,8.0,26.800129157248954,mid,1.5999999999999945,tp,1.5999999999999945,tp,1786305600,0.00081224,
680,overheated_24h,BOMEUSDT,LONG,1,1786304540,2026-08-09T19:42:20+00:00,1786306027,2026-08-09T20:07:07+00:00,bull,close_vs_ema50,overheated_24h|LONG|bull,0,0,0,,no,no_history,10.0,26.800129157248954,mid,1.5999999999999945,tp,1.5999999999999945,tp,1786305600,0.00081224,
699,overheated_24h,ESPUSDT,LONG,1,1786306946,2026-08-09T20:22:26+00:00,1786307991,2026-08-09T20:39:51+00:00,bull,close_vs_ema50,overheated_24h|LONG|bull,1,1,0,100.0,no,insufficient_history,2.0,23.167810953217298,mid,-1.0,sl,-1.0,sl,1786307700,0.0740025,
699,overheated_24h,ESPUSDT,LONG,1,1786306946,2026-08-09T20:22:26+00:00,1786307991,2026-08-09T20:39:51+00:00,bull,close_vs_ema50,overheated_24h|LONG|bull,1,1,0,100.0,no,insufficient_history,3.0,23.167810953217298,mid,-1.0,sl,-1.0,sl,1786307700,0.0740025,
699,overheated_24h,ESPUSDT,LONG,1,1786306946,2026-08-09T20:22:26+00:00,1786307991,2026-08-09T20:39:51+00:00,bull,close_vs_ema50,overheated_24h|LONG|bull,1,1,0,100.0,no,insufficient_history,4.0,23.167810953217298,mid,-1.0,sl,-1.0,sl,1786307700,0.0740025,
699,overheated_24h,ESPUSDT,LONG,1,1786306946,2026-08-09T20:22:26+00:00,1786307991,2026-08-09T20:39:51+00:00,bull,close_vs_ema50,overheated_24h|LONG|bull,1,1,0,100.0,no,insufficient_history,5.0,23.167810953217298,mid,-1.0,sl,-1.0,sl,1786307700,0.0740025,
699,overheated_24h,ESPUSDT,LONG,1,1786306946,2026-08-09T20:22:26+00:00,1786307991,2026-08-09T20:39:51+00:00,bull,close_vs_ema50,overheated_24h|LONG|bull,1,1,0,100.0,no,insufficient_history,6.0,23.167810953217298,mid,-1.0,sl,-1.0,sl,1786307700,0.0740025,
699,overheated_24h,ESPUSDT,LONG,1,1786306946,2026-08-09T20:22:26+00:00,1786307991,2026-08-09T20:39:51+00:00,bull,close_vs_ema50,overheated_24h|LONG|bull,1,1,0,100.0,no,insufficient_history,8.0,23.167810953217298,mid,-1.0,sl,-1.0,sl,1786307700,0.0740025,
699,overheated_24h,ESPUSDT,LONG,1,1786306946,2026-08-09T20:22:26+00:00,1786307991,2026-08-09T20:39:51+00:00,bull,close_vs_ema50,overheated_24h|LONG|bull,1,1,0,100.0,no,insufficient_history,10.0,23.167810953217298,mid,-1.0,sl,-1.0,sl,1786307700,0.0740025,
712,overheated_24h,PEOPLEUSDT,LONG,1,1786311505,2026-08-09T21:38:25+00:00,1786334666,2026-08-10T04:04:26+00:00,bull,close_vs_ema50,overheated_24h|LONG|bull,2,1,1,50.0,no,insufficient_history,2.0,27.45934417488669,mid,-1.0,sl,-0.10731602198038809,trail_stop,1786314900,0.0092561,
712,overheated_24h,PEOPLEUSDT,LONG,1,1786311505,2026-08-09T21:38:25+00:00,1786334666,2026-08-10T04:04:26+00:00,bull,close_vs_ema50,overheated_24h|LONG|bull,2,1,1,50.0,no,insufficient_history,3.0,27.45934417488669,mid,-1.0,sl,-0.5143842258377279,trail_stop,1786317900,0.00916165,
712,overheated_24h,PEOPLEUSDT,LONG,1,1786311505,2026-08-09T21:38:25+00:00,1786334666,2026-08-10T04:04:26+00:00,bull,close_vs_ema50,overheated_24h|LONG|bull,2,1,1,50.0,no,insufficient_history,4.0,27.45934417488669,mid,-1.0,sl,-0.9214524296950752,trail_stop,1786318800,0.0090672,
712,overheated_24h,PEOPLEUSDT,LONG,1,1786311505,2026-08-09T21:38:25+00:00,1786334666,2026-08-10T04:04:26+00:00,bull,close_vs_ema50,overheated_24h|LONG|bull,2,1,1,50.0,no,insufficient_history,5.0,27.45934417488669,mid,-1.0,sl,-1.0,sl,1786320300,0.009048974999999999,
712,overheated_24h,PEOPLEUSDT,LONG,1,1786311505,2026-08-09T21:38:25+00:00,1786334666,2026-08-10T04:04:26+00:00,bull,close_vs_ema50,overheated_24h|LONG|bull,2,1,1,50.0,no,insufficient_history,6.0,27.45934417488669,mid,-1.0,sl,-1.0,sl,1786320300,0.009048974999999999,
712,overheated_24h,PEOPLEUSDT,LONG,1,1786311505,2026-08-09T21:38:25+00:00,1786334666,2026-08-10T04:04:26+00:00,bull,close_vs_ema50,overheated_24h|LONG|bull,2,1,1,50.0,no,insufficient_history,8.0,27.45934417488669,mid,-1.0,sl,-1.0,sl,1786320300,0.009048974999999999,
712,overheated_24h,PEOPLEUSDT,LONG,1,1786311505,2026-08-09T21:38:25+00:00,1786334666,2026-08-10T04:04:26+00:00,bull,close_vs_ema50,overheated_24h|LONG|bull,2,1,1,50.0,no,insufficient_history,10.0,27.45934417488669,mid,-1.0,sl,-1.0,sl,1786320300,0.009048974999999999,
828,overheated_24h,BSPUSDT,LONG,1,1786384582,2026-08-10T17:56:22+00:00,1786388007,2026-08-10T18:53:27+00:00,bear,close_vs_ema50,overheated_24h|LONG|bear,0,0,0,,no,no_history,2.0,31.3124274099884,high,-1.0,sl,0.23856356195602718,trail_stop,1786385700,56.653800000000004,
828,overheated_24h,BSPUSDT,LONG,1,1786384582,2026-08-10T17:56:22+00:00,1786388007,2026-08-10T18:53:27+00:00,bear,close_vs_ema50,overheated_24h|LONG|bear,0,0,0,,no,no_history,3.0,31.3124274099884,high,-1.0,sl,0.04535314563944045,trail_stop,1786385700,56.0757,
828,overheated_24h,BSPUSDT,LONG,1,1786384582,2026-08-10T17:56:22+00:00,1786388007,2026-08-10T18:53:27+00:00,bear,close_vs_ema50,overheated_24h|LONG|bear,0,0,0,,no,no_history,4.0,31.3124274099884,high,-1.0,sl,-0.1478572706771439,trail_stop,1786385700,55.4976,
828,overheated_24h,BSPUSDT,LONG,1,1786384582,2026-08-10T17:56:22+00:00,1786388007,2026-08-10T18:53:27+00:00,bear,close_vs_ema50,overheated_24h|LONG|bear,0,0,0,,no,no_history,5.0,31.3124274099884,high,-1.0,sl,-0.3410676869937283,trail_stop,1786385700,54.9195,
828,overheated_24h,BSPUSDT,LONG,1,1786384582,2026-08-10T17:56:22+00:00,1786388007,2026-08-10T18:53:27+00:00,bear,close_vs_ema50,overheated_24h|LONG|bear,0,0,0,,no,no_history,6.0,31.3124274099884,high,-1.0,sl,-0.41489605745616553,trail_stop,1786386900,54.69859999999999,
828,overheated_24h,BSPUSDT,LONG,1,1786384582,2026-08-10T17:56:22+00:00,1786388007,2026-08-10T18:53:27+00:00,bear,close_vs_ema50,overheated_24h|LONG|bear,0,0,0,,no,no_history,8.0,31.3124274099884,high,-1.0,sl,-0.8038569336181448,trail_stop,1786387800,53.5348,
828,overheated_24h,BSPUSDT,LONG,1,1786384582,2026-08-10T17:56:22+00:00,1786388007,2026-08-10T18:53:27+00:00,bear,close_vs_ema50,overheated_24h|LONG|bear,0,0,0,,no,no_history,10.0,31.3124274099884,high,-1.0,sl,-1.0,sl,1786387800,52.94792529191203,
1338,overheated_24h,CRWVUSDT,LONG,1,1786482404,2026-08-11T21:06:44+00:00,1786525306,2026-08-12T09:01:46+00:00,bear,close_vs_ema50,overheated_24h|LONG|bear,1,0,1,0.0,no,insufficient_history,2.0,20.694935217903407,mid,1.599999999999999,tp,0.09299960891669641,trail_stop,1786482900,102.5178,
1338,overheated_24h,CRWVUSDT,LONG,1,1786482404,2026-08-11T21:06:44+00:00,1786525306,2026-08-12T09:01:46+00:00,bear,close_vs_ema50,overheated_24h|LONG|bear,1,0,1,0.0,no,insufficient_history,3.0,20.694935217903407,mid,1.599999999999999,tp,-0.3161126319906148,trail_stop,1786484100,101.4717,
1338,overheated_24h,CRWVUSDT,LONG,1,1786482404,2026-08-11T21:06:44+00:00,1786525306,2026-08-12T09:01:46+00:00,bear,close_vs_ema50,overheated_24h|LONG|bear,1,0,1,0.0,no,insufficient_history,4.0,20.694935217903407,mid,1.599999999999999,tp,-0.7252248728979316,trail_stop,1786484100,100.42559999999999,
1338,overheated_24h,CRWVUSDT,LONG,1,1786482404,2026-08-11T21:06:44+00:00,1786525306,2026-08-12T09:01:46+00:00,bear,close_vs_ema50,overheated_24h|LONG|bear,1,0,1,0.0,no,insufficient_history,5.0,20.694935217903407,mid,1.599999999999999,tp,1.599999999999999,tp,1786522800,106.3712,
1338,overheated_24h,CRWVUSDT,LONG,1,1786482404,2026-08-11T21:06:44+00:00,1786525306,2026-08-12T09:01:46+00:00,bear,close_vs_ema50,overheated_24h|LONG|bear,1,0,1,0.0,no,insufficient_history,6.0,20.694935217903407,mid,1.599999999999999,tp,1.599999999999999,tp,1786522800,106.3712,
1338,overheated_24h,CRWVUSDT,LONG,1,1786482404,2026-08-11T21:06:44+00:00,1786525306,2026-08-12T09:01:46+00:00,bear,close_vs_ema50,overheated_24h|LONG|bear,1,0,1,0.0,no,insufficient_history,8.0,20.694935217903407,mid,1.599999999999999,tp,1.599999999999999,tp,1786522800,106.3712,
1338,overheated_24h,CRWVUSDT,LONG,1,1786482404,2026-08-11T21:06:44+00:00,1786525306,2026-08-12T09:01:46+00:00,bear,close_vs_ema50,overheated_24h|LONG|bear,1,0,1,0.0,no,insufficient_history,10.0,20.694935217903407,mid,1.599999999999999,tp,1.599999999999999,tp,1786522800,106.3712,
