id,strategy,symbol,direction,is_shadow,step_pct,range_pct,baseline_r,baseline_outcome,alt_r,alt_outcome,trail_ts,trail_price,coverage_error,range_bucket
667,oversold_24h,BICOUSDT,LONG,0,2.0,614.414976599064,1.5999999999999952,tp,-0.6634146341463406,trail_stop,1786305000,0.0451584,,high
667,oversold_24h,BICOUSDT,LONG,0,3.0,614.414976599064,1.5999999999999952,tp,-0.6085365853658525,trail_stop,1786305900,0.0452214,,high
667,oversold_24h,BICOUSDT,LONG,0,4.0,614.414976599064,1.5999999999999952,tp,1.5999999999999952,tp,1786306200,0.0477568,,high
667,oversold_24h,BICOUSDT,LONG,0,5.0,614.414976599064,1.5999999999999952,tp,1.5999999999999952,tp,1786306200,0.0477568,,high
667,oversold_24h,BICOUSDT,LONG,0,6.0,614.414976599064,1.5999999999999952,tp,1.5999999999999952,tp,1786306200,0.0477568,,high
667,oversold_24h,BICOUSDT,LONG,0,8.0,614.414976599064,1.5999999999999952,tp,1.5999999999999952,tp,1786306200,0.0477568,,high
667,oversold_24h,BICOUSDT,LONG,0,10.0,614.414976599064,1.5999999999999952,tp,1.5999999999999952,tp,1786306200,0.0477568,,high
668,oversold_24h,MAGMAUSDT,LONG,1,2.0,23.2476939913492,-1.0,sl,-0.6452102564102582,trail_stop,1786308300,0.1918546,,mid
668,oversold_24h,MAGMAUSDT,LONG,1,3.0,23.2476939913492,-1.0,sl,-1.0,sl,1786318800,0.190125,,mid
668,oversold_24h,MAGMAUSDT,LONG,1,4.0,23.2476939913492,-1.0,sl,-1.0,sl,1786318800,0.190125,,mid
668,oversold_24h,MAGMAUSDT,LONG,1,5.0,23.2476939913492,-1.0,sl,-1.0,sl,1786318800,0.190125,,mid
668,oversold_24h,MAGMAUSDT,LONG,1,6.0,23.2476939913492,-1.0,sl,-1.0,sl,1786318800,0.190125,,mid
668,oversold_24h,MAGMAUSDT,LONG,1,8.0,23.2476939913492,-1.0,sl,-1.0,sl,1786318800,0.190125,,mid
668,oversold_24h,MAGMAUSDT,LONG,1,10.0,23.2476939913492,-1.0,sl,-1.0,sl,1786318800,0.190125,,mid
669,oversold_24h,BSBUSDT,LONG,0,2.0,18.610439482292705,-1.0,sl,0.17779651489600398,trail_stop,1786314900,0.14295259999999999,,mid
669,oversold_24h,BSBUSDT,LONG,0,3.0,18.610439482292705,-1.0,sl,-0.23218100056211213,trail_stop,1786318200,0.1414939,,mid
669,oversold_24h,BSBUSDT,LONG,0,4.0,18.610439482292705,-1.0,sl,-0.6421585160202361,trail_stop,1786320000,0.1400352,,mid
669,oversold_24h,BSBUSDT,LONG,0,5.0,18.610439482292705,-1.0,sl,-1.0,sl,1786328700,0.138762,,mid
669,oversold_24h,BSBUSDT,LONG,0,6.0,18.610439482292705,-1.0,sl,-1.0,sl,1786328700,0.138762,,mid
669,oversold_24h,BSBUSDT,LONG,0,8.0,18.610439482292705,-1.0,sl,-1.0,sl,1786328700,0.138762,,mid
669,oversold_24h,BSBUSDT,LONG,0,10.0,18.610439482292705,-1.0,sl,-1.0,sl,1786328700,0.138762,,mid
670,oversold_24h,SLXUSDT,LONG,1,2.0,15.319476520400316,-1.0,sl,-0.6248883216336979,trail_stop,1786315500,0.077126,,low
670,oversold_24h,SLXUSDT,LONG,1,3.0,15.319476520400316,-1.0,sl,-1.0,sl,1786320300,0.07639125000000001,,low
670,oversold_24h,SLXUSDT,LONG,1,4.0,15.319476520400316,-1.0,sl,-1.0,sl,1786320300,0.07639125000000001,,low
670,oversold_24h,SLXUSDT,LONG,1,5.0,15.319476520400316,-1.0,sl,-1.0,sl,1786320300,0.07639125000000001,,low
670,oversold_24h,SLXUSDT,LONG,1,6.0,15.319476520400316,-1.0,sl,-1.0,sl,1786320300,0.07639125000000001,,low
670,oversold_24h,SLXUSDT,LONG,1,8.0,15.319476520400316,-1.0,sl,-1.0,sl,1786320300,0.07639125000000001,,low
670,oversold_24h,SLXUSDT,LONG,1,10.0,15.319476520400316,-1.0,sl,-1.0,sl,1786320300,0.07639125000000001,,low
671,oversold_24h,RIVERUSDT,LONG,1,2.0,14.591291061879302,1.5999999999999988,tp,-0.4314403911244764,trail_stop,1786317900,2.63032,,low
671,oversold_24h,RIVERUSDT,LONG,1,3.0,14.591291061879302,1.5999999999999988,tp,-0.8352012034599401,trail_stop,1786317900,2.6034800000000002,,low
671,oversold_24h,RIVERUSDT,LONG,1,4.0,14.591291061879302,1.5999999999999988,tp,-1.0,sl,1786317900,2.5925249999999997,,low
671,oversold_24h,RIVERUSDT,LONG,1,5.0,14.591291061879302,1.5999999999999988,tp,-1.0,sl,1786317900,2.5925249999999997,,low
671,oversold_24h,RIVERUSDT,LONG,1,6.0,14.591291061879302,1.5999999999999988,tp,-1.0,sl,1786317900,2.5925249999999997,,low
671,oversold_24h,RIVERUSDT,LONG,1,8.0,14.591291061879302,1.5999999999999988,tp,-1.0,sl,1786317900,2.5925249999999997,,low
671,oversold_24h,RIVERUSDT,LONG,1,10.0,14.591291061879302,1.5999999999999988,tp,-1.0,sl,1786317900,2.5925249999999997,,low
673,oversold_24h,MAGMAUSDT,LONG,1,2.0,23.2476939913492,-1.0,sl,-0.5095250347347321,trail_stop,1786308300,0.1918546,,mid
673,oversold_24h,MAGMAUSDT,LONG,1,3.0,23.2476939913492,-1.0,sl,-0.9124890649925359,trail_stop,1786319100,0.1898969,,mid
673,oversold_24h,MAGMAUSDT,LONG,1,4.0,23.2476939913492,-1.0,sl,-1.0,sl,1786319100,0.18947175,,mid
673,oversold_24h,MAGMAUSDT,LONG,1,5.0,23.2476939913492,-1.0,sl,-1.0,sl,1786319100,0.18947175,,mid
673,oversold_24h,MAGMAUSDT,LONG,1,6.0,23.2476939913492,-1.0,sl,-1.0,sl,1786319100,0.18947175,,mid
673,oversold_24h,MAGMAUSDT,LONG,1,8.0,23.2476939913492,-1.0,sl,-1.0,sl,1786319100,0.18947175,,mid
673,oversold_24h,MAGMAUSDT,LONG,1,10.0,23.2476939913492,-1.0,sl,-1.0,sl,1786319100,0.18947175,,mid
675,oversold_24h,SLXUSDT,LONG,1,2.0,14.870413138311529,-1.0,sl,-0.42283515073765526,trail_stop,1786315500,0.077126,,low
675,oversold_24h,SLXUSDT,LONG,1,3.0,14.870413138311529,-1.0,sl,-0.8266837716484937,trail_stop,1786320300,0.076339,,low
675,oversold_24h,SLXUSDT,LONG,1,4.0,14.870413138311529,-1.0,sl,-1.0,sl,1786320300,0.07600125,,low
675,oversold_24h,SLXUSDT,LONG,1,5.0,14.870413138311529,-1.0,sl,-1.0,sl,1786320300,0.07600125,,low
675,oversold_24h,SLXUSDT,LONG,1,6.0,14.870413138311529,-1.0,sl,-1.0,sl,1786320300,0.07600125,,low
675,oversold_24h,SLXUSDT,LONG,1,8.0,14.870413138311529,-1.0,sl,-1.0,sl,1786320300,0.07600125,,low
675,oversold_24h,SLXUSDT,LONG,1,10.0,14.870413138311529,-1.0,sl,-1.0,sl,1786320300,0.07600125,,low
676,oversold_24h,GWEIUSDT,LONG,1,2.0,27.82592313489073,1.5999999999999988,tp,-0.6920664551054719,trail_stop,1786304700,0.021057259999999998,,mid
676,oversold_24h,GWEIUSDT,LONG,1,3.0,27.82592313489073,1.5999999999999988,tp,0.12001120029867754,trail_stop,1786311000,0.02149229,,mid
676,oversold_24h,GWEIUSDT,LONG,1,4.0,27.82592313489073,1.5999999999999988,tp,-0.29359716259100094,trail_stop,1786313100,0.02127072,,mid
676,oversold_24h,GWEIUSDT,LONG,1,5.0,27.82592313489073,1.5999999999999988,tp,1.5999999999999988,tp,1786325400,0.02228512,,mid
676,oversold_24h,GWEIUSDT,LONG,1,6.0,27.82592313489073,1.5999999999999988,tp,1.5999999999999988,tp,1786325400,0.02228512,,mid
676,oversold_24h,GWEIUSDT,LONG,1,8.0,27.82592313489073,1.5999999999999988,tp,1.5999999999999988,tp,1786325400,0.02228512,,mid
676,oversold_24h,GWEIUSDT,LONG,1,10.0,27.82592313489073,1.5999999999999988,tp,1.5999999999999988,tp,1786325400,0.02228512,,mid
677,oversold_24h,RIVERUSDT,LONG,1,2.0,14.591291061879302,1.600000000000004,tp,-0.4463157894736831,trail_stop,1786317900,2.63032,,low
677,oversold_24h,RIVERUSDT,LONG,1,3.0,14.591291061879302,1.600000000000004,tp,-0.8499248120300736,trail_stop,1786317900,2.6034800000000002,,low
677,oversold_24h,RIVERUSDT,LONG,1,4.0,14.591291061879302,1.600000000000004,tp,-1.0,sl,1786317900,2.5935,,low
677,oversold_24h,RIVERUSDT,LONG,1,5.0,14.591291061879302,1.600000000000004,tp,-1.0,sl,1786317900,2.5935,,low
677,oversold_24h,RIVERUSDT,LONG,1,6.0,14.591291061879302,1.600000000000004,tp,-1.0,sl,1786317900,2.5935,,low
677,oversold_24h,RIVERUSDT,LONG,1,8.0,14.591291061879302,1.600000000000004,tp,-1.0,sl,1786317900,2.5935,,low
677,oversold_24h,RIVERUSDT,LONG,1,10.0,14.591291061879302,1.600000000000004,tp,-1.0,sl,1786317900,2.5935,,low
678,oversold_24h,GWEIUSDT,LONG,1,2.0,27.82592313489073,1.5999999999999988,tp,0.7542417417417361,trail_stop,1786310700,0.021713859999999998,,mid
678,oversold_24h,GWEIUSDT,LONG,1,3.0,27.82592313489073,1.5999999999999988,tp,0.3383821321321315,trail_stop,1786311000,0.02149229,,mid
678,oversold_24h,GWEIUSDT,LONG,1,4.0,27.82592313489073,1.5999999999999988,tp,-0.0774774774774797,trail_stop,1786313100,0.02127072,,mid
678,oversold_24h,GWEIUSDT,LONG,1,5.0,27.82592313489073,1.5999999999999988,tp,1.5999999999999988,tp,1786323600,0.02216448,,mid
678,oversold_24h,GWEIUSDT,LONG,1,6.0,27.82592313489073,1.5999999999999988,tp,1.5999999999999988,tp,1786323600,0.02216448,,mid
678,oversold_24h,GWEIUSDT,LONG,1,8.0,27.82592313489073,1.5999999999999988,tp,1.5999999999999988,tp,1786323600,0.02216448,,mid
678,oversold_24h,GWEIUSDT,LONG,1,10.0,27.82592313489073,1.5999999999999988,tp,1.5999999999999988,tp,1786323600,0.02216448,,mid
679,oversold_24h,MAGMAUSDT,LONG,1,2.0,23.2476939913492,-1.0,sl,-0.39335260115606846,trail_stop,1786308300,0.1918546,,mid
679,oversold_24h,MAGMAUSDT,LONG,1,3.0,23.2476939913492,-1.0,sl,-0.7975020644095724,trail_stop,1786319100,0.1898969,,mid
679,oversold_24h,MAGMAUSDT,LONG,1,4.0,23.2476939913492,-1.0,sl,-1.0,sl,1786319100,0.18891599999999997,,mid
679,oversold_24h,MAGMAUSDT,LONG,1,5.0,23.2476939913492,-1.0,sl,-1.0,sl,1786319100,0.18891599999999997,,mid
679,oversold_24h,MAGMAUSDT,LONG,1,6.0,23.2476939913492,-1.0,sl,-1.0,sl,1786319100,0.18891599999999997,,mid
679,oversold_24h,MAGMAUSDT,LONG,1,8.0,23.2476939913492,-1.0,sl,-1.0,sl,1786319100,0.18891599999999997,,mid
679,oversold_24h,MAGMAUSDT,LONG,1,10.0,23.2476939913492,-1.0,sl,-1.0,sl,1786319100,0.18891599999999997,,mid
680,overheated_24h,BOMEUSDT,LONG,1,2.0,26.800129157248954,1.5999999999999945,tp,1.5999999999999945,tp,1786305600,0.00081224,,mid
680,overheated_24h,BOMEUSDT,LONG,1,3.0,26.800129157248954,1.5999999999999945,tp,1.5999999999999945,tp,1786305600,0.00081224,,mid
680,overheated_24h,BOMEUSDT,LONG,1,4.0,26.800129157248954,1.5999999999999945,tp,1.5999999999999945,tp,1786305600,0.00081224,,mid
680,overheated_24h,BOMEUSDT,LONG,1,5.0,26.800129157248954,1.5999999999999945,tp,1.5999999999999945,tp,1786305600,0.00081224,,mid
680,overheated_24h,BOMEUSDT,LONG,1,6.0,26.800129157248954,1.5999999999999945,tp,1.5999999999999945,tp,1786305600,0.00081224,,mid
680,overheated_24h,BOMEUSDT,LONG,1,8.0,26.800129157248954,1.5999999999999945,tp,1.5999999999999945,tp,1786305600,0.00081224,,mid
680,overheated_24h,BOMEUSDT,LONG,1,10.0,26.800129157248954,1.5999999999999945,tp,1.5999999999999945,tp,1786305600,0.00081224,,mid
681,oversold_24h,RIVERUSDT,LONG,1,2.0,14.591291061879302,1.599999999999996,tp,-0.38674698795180473,trail_stop,1786317900,2.63032,,low
681,oversold_24h,RIVERUSDT,LONG,1,3.0,14.591291061879302,1.599999999999996,tp,-0.7909638554216825,trail_stop,1786317900,2.6034800000000002,,low
681,oversold_24h,RIVERUSDT,LONG,1,4.0,14.591291061879302,1.599999999999996,tp,-1.0,sl,1786317900,2.5896,,low
681,oversold_24h,RIVERUSDT,LONG,1,5.0,14.591291061879302,1.599999999999996,tp,-1.0,sl,1786317900,2.5896,,low
681,oversold_24h,RIVERUSDT,LONG,1,6.0,14.591291061879302,1.599999999999996,tp,-1.0,sl,1786317900,2.5896,,low
681,oversold_24h,RIVERUSDT,LONG,1,8.0,14.591291061879302,1.599999999999996,tp,-1.0,sl,1786317900,2.5896,,low
681,oversold_24h,RIVERUSDT,LONG,1,10.0,14.591291061879302,1.599999999999996,tp,-1.0,sl,1786317900,2.5896,,low
683,oversold_24h,SLXUSDT,LONG,1,2.0,14.768912987348315,-1.0,sl,-0.275045068246205,trail_stop,1786315500,0.077126,,low
683,oversold_24h,SLXUSDT,LONG,1,3.0,14.768912987348315,-1.0,sl,-0.6804017512232828,trail_stop,1786320300,0.076339,,low
683,oversold_24h,SLXUSDT,LONG,1,4.0,14.768912987348315,-1.0,sl,-1.0,sl,1786322400,0.07571850000000001,,low
683,oversold_24h,SLXUSDT,LONG,1,5.0,14.768912987348315,-1.0,sl,-1.0,sl,1786322400,0.07571850000000001,,low
683,oversold_24h,SLXUSDT,LONG,1,6.0,14.768912987348315,-1.0,sl,-1.0,sl,1786322400,0.07571850000000001,,low
683,oversold_24h,SLXUSDT,LONG,1,8.0,14.768912987348315,-1.0,sl,-1.0,sl,1786322400,0.07571850000000001,,low
683,oversold_24h,SLXUSDT,LONG,1,10.0,14.768912987348315,-1.0,sl,-1.0,sl,1786322400,0.07571850000000001,,low
685,oversold_24h,RIVERUSDT,LONG,1,2.0,14.591291061879302,1.6,tp,-0.3120331950207403,trail_stop,1786317900,2.63032,,low
685,oversold_24h,RIVERUSDT,LONG,1,3.0,14.591291061879302,1.6,tp,-0.7170124481327725,trail_stop,1786317900,2.6034800000000002,,low
685,oversold_24h,RIVERUSDT,LONG,1,4.0,14.591291061879302,1.6,tp,-1.0,sl,1786317900,2.5847249999999997,,low
685,oversold_24h,RIVERUSDT,LONG,1,5.0,14.591291061879302,1.6,tp,-1.0,sl,1786317900,2.5847249999999997,,low
685,oversold_24h,RIVERUSDT,LONG,1,6.0,14.591291061879302,1.6,tp,-1.0,sl,1786317900,2.5847249999999997,,low
685,oversold_24h,RIVERUSDT,LONG,1,8.0,14.591291061879302,1.6,tp,-1.0,sl,1786317900,2.5847249999999997,,low
685,oversold_24h,RIVERUSDT,LONG,1,10.0,14.591291061879302,1.6,tp,-1.0,sl,1786317900,2.5847249999999997,,low
686,oversold_24h,SLXUSDT,LONG,1,2.0,13.813658157315023,-1.0,sl,-0.21356719112715947,trail_stop,1786315500,0.077126,,low
686,oversold_24h,SLXUSDT,LONG,1,3.0,13.813658157315023,-1.0,sl,-0.6195511993809628,trail_stop,1786320300,0.076339,,low
686,oversold_24h,SLXUSDT,LONG,1,4.0,13.813658157315023,-1.0,sl,-0.7283982460665532,trail_stop,1786395000,0.07612799999999999,,low
686,oversold_24h,SLXUSDT,LONG,1,5.0,13.813658157315023,-1.0,sl,-1.0,sl,1786401900,0.0756015,,low
686,oversold_24h,SLXUSDT,LONG,1,6.0,13.813658157315023,-1.0,sl,-1.0,sl,1786401900,0.0756015,,low
686,oversold_24h,SLXUSDT,LONG,1,8.0,13.813658157315023,-1.0,sl,-1.0,sl,1786401900,0.0756015,,low
686,oversold_24h,SLXUSDT,LONG,1,10.0,13.813658157315023,-1.0,sl,-1.0,sl,1786401900,0.0756015,,low
687,oversold_24h,MAGMAUSDT,LONG,1,2.0,23.37628462621941,-1.0,sl,-0.061493624772313606,trail_stop,1786308300,0.1918546,,mid
687,oversold_24h,MAGMAUSDT,LONG,1,3.0,23.37628462621941,-1.0,sl,-0.4690294041113676,trail_stop,1786319100,0.1898969,,mid
687,oversold_24h,MAGMAUSDT,LONG,1,4.0,23.37628462621941,-1.0,sl,-0.8765651834504274,trail_stop,1786319100,0.1879392,,mid
687,oversold_24h,MAGMAUSDT,LONG,1,5.0,23.37628462621941,-1.0,sl,-1.0,sl,1786319100,0.18734625,,mid
687,oversold_24h,MAGMAUSDT,LONG,1,6.0,23.37628462621941,-1.0,sl,-1.0,sl,1786319100,0.18734625,,mid
687,oversold_24h,MAGMAUSDT,LONG,1,8.0,23.37628462621941,-1.0,sl,-1.0,sl,1786319100,0.18734625,,mid
687,oversold_24h,MAGMAUSDT,LONG,1,10.0,23.37628462621941,-1.0,sl,-1.0,sl,1786319100,0.18734625,,mid
688,oversold_24h,GWEIUSDT,LONG,1,2.0,29.620785175279412,1.6000000000000065,tp,1.6000000000000065,tp,1786308600,0.021847280000000004,,high
688,oversold_24h,GWEIUSDT,LONG,1,3.0,29.620785175279412,1.6000000000000065,tp,1.6000000000000065,tp,1786308600,0.021847280000000004,,high
688,oversold_24h,GWEIUSDT,LONG,1,4.0,29.620785175279412,1.6000000000000065,tp,1.6000000000000065,tp,1786308600,0.021847280000000004,,high
688,oversold_24h,GWEIUSDT,LONG,1,5.0,29.620785175279412,1.6000000000000065,tp,1.6000000000000065,tp,1786308600,0.021847280000000004,,high
688,oversold_24h,GWEIUSDT,LONG,1,6.0,29.620785175279412,1.6000000000000065,tp,1.6000000000000065,tp,1786308600,0.021847280000000004,,high
688,oversold_24h,GWEIUSDT,LONG,1,8.0,29.620785175279412,1.6000000000000065,tp,1.6000000000000065,tp,1786308600,0.021847280000000004,,high
688,oversold_24h,GWEIUSDT,LONG,1,10.0,29.620785175279412,1.6000000000000065,tp,1.6000000000000065,tp,1786308600,0.021847280000000004,,high
689,oversold_24h,MAGMAUSDT,LONG,1,2.0,23.38915844941826,-1.0,sl,-0.007379227682530351,trail_stop,1786308300,0.1918546,,mid
689,oversold_24h,MAGMAUSDT,LONG,1,3.0,23.38915844941826,-1.0,sl,-0.41546719474698973,trail_stop,1786319100,0.1898969,,mid
689,oversold_24h,MAGMAUSDT,LONG,1,4.0,23.38915844941826,-1.0,sl,-0.8235551618114548,trail_stop,1786319100,0.1879392,,mid
689,oversold_24h,MAGMAUSDT,LONG,1,5.0,23.38915844941826,-1.0,sl,-1.0,sl,1786319100,0.18709275,,mid
689,oversold_24h,MAGMAUSDT,LONG,1,6.0,23.38915844941826,-1.0,sl,-1.0,sl,1786319100,0.18709275,,mid
689,oversold_24h,MAGMAUSDT,LONG,1,8.0,23.38915844941826,-1.0,sl,-1.0,sl,1786319100,0.18709275,,mid
689,oversold_24h,MAGMAUSDT,LONG,1,10.0,23.38915844941826,-1.0,sl,-1.0,sl,1786319100,0.18709275,,mid
690,oversold_24h,GWEIUSDT,LONG,1,2.0,29.620785175279412,1.6,tp,1.6,tp,1786309200,0.02208856,,high
690,oversold_24h,GWEIUSDT,LONG,1,3.0,29.620785175279412,1.6,tp,1.6,tp,1786309200,0.02208856,,high
690,oversold_24h,GWEIUSDT,LONG,1,4.0,29.620785175279412,1.6,tp,1.6,tp,1786309200,0.02208856,,high
690,oversold_24h,GWEIUSDT,LONG,1,5.0,29.620785175279412,1.6,tp,1.6,tp,1786309200,0.02208856,,high
690,oversold_24h,GWEIUSDT,LONG,1,6.0,29.620785175279412,1.6,tp,1.6,tp,1786309200,0.02208856,,high
690,oversold_24h,GWEIUSDT,LONG,1,8.0,29.620785175279412,1.6,tp,1.6,tp,1786309200,0.02208856,,high
690,oversold_24h,GWEIUSDT,LONG,1,10.0,29.620785175279412,1.6,tp,1.6,tp,1786309200,0.02208856,,high
691,oversold_24h,EPICUSDT,LONG,1,2.0,129.41840767927727,-1.0,sl,-1.0,baseline_sl,,,,high
691,oversold_24h,EPICUSDT,LONG,1,3.0,129.41840767927727,-1.0,sl,-1.0,baseline_sl,,,,high
691,oversold_24h,EPICUSDT,LONG,1,4.0,129.41840767927727,-1.0,sl,-1.0,baseline_sl,,,,high
691,oversold_24h,EPICUSDT,LONG,1,5.0,129.41840767927727,-1.0,sl,-1.0,baseline_sl,,,,high
691,oversold_24h,EPICUSDT,LONG,1,6.0,129.41840767927727,-1.0,sl,-1.0,baseline_sl,,,,high
691,oversold_24h,EPICUSDT,LONG,1,8.0,129.41840767927727,-1.0,sl,-1.0,baseline_sl,,,,high
691,oversold_24h,EPICUSDT,LONG,1,10.0,129.41840767927727,-1.0,sl,-1.0,baseline_sl,,,,high
692,oversold_24h,SLXUSDT,LONG,1,2.0,12.919528314111691,-1.0,sl,-0.23920608325815446,trail_stop,1786315500,0.077126,,low
692,oversold_24h,SLXUSDT,LONG,1,3.0,12.919528314111691,-1.0,sl,-0.6449284701636806,trail_stop,1786320300,0.076339,,low
692,oversold_24h,SLXUSDT,LONG,1,4.0,12.919528314111691,-1.0,sl,-1.0,sl,1786322400,0.07565025,,low
692,oversold_24h,SLXUSDT,LONG,1,5.0,12.919528314111691,-1.0,sl,-1.0,sl,1786322400,0.07565025,,low
692,oversold_24h,SLXUSDT,LONG,1,6.0,12.919528314111691,-1.0,sl,-1.0,sl,1786322400,0.07565025,,low
692,oversold_24h,SLXUSDT,LONG,1,8.0,12.919528314111691,-1.0,sl,-1.0,sl,1786322400,0.07565025,,low
692,oversold_24h,SLXUSDT,LONG,1,10.0,12.919528314111691,-1.0,sl,-1.0,sl,1786322400,0.07565025,,low
693,oversold_24h,EPICUSDT,LONG,1,2.0,129.41840767927727,1.6,tp,1.6,tp,1786306500,0.598728,,high
693,oversold_24h,EPICUSDT,LONG,1,3.0,129.41840767927727,1.6,tp,1.6,tp,1786306500,0.598728,,high
693,oversold_24h,EPICUSDT,LONG,1,4.0,129.41840767927727,1.6,tp,1.6,tp,1786306500,0.598728,,high
693,oversold_24h,EPICUSDT,LONG,1,5.0,129.41840767927727,1.6,tp,1.6,tp,1786306500,0.598728,,high
693,oversold_24h,EPICUSDT,LONG,1,6.0,129.41840767927727,1.6,tp,1.6,tp,1786306500,0.598728,,high
693,oversold_24h,EPICUSDT,LONG,1,8.0,129.41840767927727,1.6,tp,1.6,tp,1786306500,0.598728,,high
693,oversold_24h,EPICUSDT,LONG,1,10.0,129.41840767927727,1.6,tp,1.6,tp,1786306500,0.598728,,high
694,oversold_24h,MAGMAUSDT,LONG,0,2.0,23.38915844941826,-1.0,sl,-0.6114702384030571,trail_stop,1786308300,0.190414,,mid
694,oversold_24h,MAGMAUSDT,LONG,0,3.0,23.38915844941826,-1.0,sl,-0.8448466670114231,trail_stop,1786319100,0.1892858,,mid
694,oversold_24h,MAGMAUSDT,LONG,0,4.0,23.38915844941826,-1.0,sl,-1.0,sl,1786319100,0.18853574999999997,,mid
694,oversold_24h,MAGMAUSDT,LONG,0,5.0,23.38915844941826,-1.0,sl,-1.0,sl,1786319100,0.18853574999999997,,mid
694,oversold_24h,MAGMAUSDT,LONG,0,6.0,23.38915844941826,-1.0,sl,-1.0,sl,1786319100,0.18853574999999997,,mid
694,oversold_24h,MAGMAUSDT,LONG,0,8.0,23.38915844941826,-1.0,sl,-1.0,sl,1786319100,0.18853574999999997,,mid
694,oversold_24h,MAGMAUSDT,LONG,0,10.0,23.38915844941826,-1.0,sl,-1.0,sl,1786319100,0.18853574999999997,,mid
695,oversold_24h,RIVERUSDT,LONG,1,2.0,12.987012987013,1.600000000000004,tp,-0.23703703703703266,trail_stop,1786317900,2.63032,,low
695,oversold_24h,RIVERUSDT,LONG,1,3.0,12.987012987013,1.600000000000004,tp,-0.642781557067267,trail_stop,1786317900,2.6034800000000002,,low
695,oversold_24h,RIVERUSDT,LONG,1,4.0,12.987012987013,1.600000000000004,tp,-1.0,sl,1786317900,2.57985,,low
695,oversold_24h,RIVERUSDT,LONG,1,5.0,12.987012987013,1.600000000000004,tp,-1.0,sl,1786317900,2.57985,,low
695,oversold_24h,RIVERUSDT,LONG,1,6.0,12.987012987013,1.600000000000004,tp,-1.0,sl,1786317900,2.57985,,low
695,oversold_24h,RIVERUSDT,LONG,1,8.0,12.987012987013,1.600000000000004,tp,-1.0,sl,1786317900,2.57985,,low
695,oversold_24h,RIVERUSDT,LONG,1,10.0,12.987012987013,1.600000000000004,tp,-1.0,sl,1786317900,2.57985,,low
696,oversold_24h,GWEIUSDT,LONG,0,2.0,29.620785175279412,1.6000000000000039,tp,1.6000000000000039,tp,1786309500,0.022123920000000002,,high
696,oversold_24h,GWEIUSDT,LONG,0,3.0,29.620785175279412,1.6000000000000039,tp,1.6000000000000039,tp,1786309500,0.022123920000000002,,high
696,oversold_24h,GWEIUSDT,LONG,0,4.0,29.620785175279412,1.6000000000000039,tp,1.6000000000000039,tp,1786309500,0.022123920000000002,,high
696,oversold_24h,GWEIUSDT,LONG,0,5.0,29.620785175279412,1.6000000000000039,tp,1.6000000000000039,tp,1786309500,0.022123920000000002,,high
696,oversold_24h,GWEIUSDT,LONG,0,6.0,29.620785175279412,1.6000000000000039,tp,1.6000000000000039,tp,1786309500,0.022123920000000002,,high
696,oversold_24h,GWEIUSDT,LONG,0,8.0,29.620785175279412,1.6000000000000039,tp,1.6000000000000039,tp,1786309500,0.022123920000000002,,high
696,oversold_24h,GWEIUSDT,LONG,0,10.0,29.620785175279412,1.6000000000000039,tp,1.6000000000000039,tp,1786309500,0.022123920000000002,,high
699,overheated_24h,ESPUSDT,LONG,1,2.0,23.167810953217298,-1.0,sl,-1.0,sl,1786307700,0.0740025,,mid
699,overheated_24h,ESPUSDT,LONG,1,3.0,23.167810953217298,-1.0,sl,-1.0,sl,1786307700,0.0740025,,mid
699,overheated_24h,ESPUSDT,LONG,1,4.0,23.167810953217298,-1.0,sl,-1.0,sl,1786307700,0.0740025,,mid
699,overheated_24h,ESPUSDT,LONG,1,5.0,23.167810953217298,-1.0,sl,-1.0,sl,1786307700,0.0740025,,mid
699,overheated_24h,ESPUSDT,LONG,1,6.0,23.167810953217298,-1.0,sl,-1.0,sl,1786307700,0.0740025,,mid
699,overheated_24h,ESPUSDT,LONG,1,8.0,23.167810953217298,-1.0,sl,-1.0,sl,1786307700,0.0740025,,mid
699,overheated_24h,ESPUSDT,LONG,1,10.0,23.167810953217298,-1.0,sl,-1.0,sl,1786307700,0.0740025,,mid
700,oversold_24h,SLXUSDT,LONG,1,2.0,12.401192173124265,-1.0,sl,-0.3719974309569704,trail_stop,1786315500,0.077126,,low
700,oversold_24h,SLXUSDT,LONG,1,3.0,12.401192173124265,-1.0,sl,-0.7763648041104694,trail_stop,1786320300,0.076339,,low
700,oversold_24h,SLXUSDT,LONG,1,4.0,12.401192173124265,-1.0,sl,-1.0,sl,1786320300,0.07590375,,low
700,oversold_24h,SLXUSDT,LONG,1,5.0,12.401192173124265,-1.0,sl,-1.0,sl,1786320300,0.07590375,,low
700,oversold_24h,SLXUSDT,LONG,1,6.0,12.401192173124265,-1.0,sl,-1.0,sl,1786320300,0.07590375,,low
700,oversold_24h,SLXUSDT,LONG,1,8.0,12.401192173124265,-1.0,sl,-1.0,sl,1786320300,0.07590375,,low
700,oversold_24h,SLXUSDT,LONG,1,10.0,12.401192173124265,-1.0,sl,-1.0,sl,1786320300,0.07590375,,low
703,oversold_24h,EPICUSDT,LONG,1,2.0,129.41840767927727,1.5999999999999954,tp,1.5999999999999954,tp,1786308300,0.612248,,high
703,oversold_24h,EPICUSDT,LONG,1,3.0,129.41840767927727,1.5999999999999954,tp,1.5999999999999954,tp,1786308300,0.612248,,high
