id,symbol,original_direction,tested_direction,entry,new_sl,new_tp,outcome,exit_ts,r,reason
1883,ORCLXUSDT,SHORT,LONG,154.49,153.2840594059406,156.9018811881188,sl_first,1786717800,-1.0,stop_touch
1884,COHRUSDT,LONG,SHORT,341.87,348.459801980198,328.690396039604,tp_first,1786720500,1.0,target_touch
1885,SATSUSDT,LONG,SHORT,1.018e-08,1.0283762376237622e-08,9.972475247524753e-09,sl_first,1786717800,-1.0,stop_touch
1886,LITEUSDT,LONG,SHORT,941.8,956.8121782178217,911.7756435643564,tp_first,1786723200,1.0,target_touch
1888,ASTERUSDT,SHORT,LONG,0.5993,0.5972386138613862,0.6034227722772277,tp_first,1786725900,1.0,target_touch
1889,ASTSUSDT,SHORT,LONG,70.11,69.16237623762376,72.00524752475248,sl_first,1786722300,-1.0,stop_touch
1890,MUBARAKUSDT,LONG,SHORT,0.01714,0.017838910891089108,0.01574217821782178,unresolved,1786806900,1.3163337583227088,window_close
1891,BOMEUSDT,LONG,SHORT,0.0007671,0.0007850039603960397,0.0007312920792079209,sl_first,1786723200,-1.0,stop_touch
1892,RKLBUSDT,SHORT,LONG,79.81,78.54257425742574,82.34485148514852,unresolved,1786806900,0.19725021482696609,window_close
1893,ALGOUSDT,LONG,SHORT,0.07921,0.07979148514851485,0.07804702970297031,sl_first,1786723200,-1.0,stop_touch
1897,TAKEUSDT,LONG,SHORT,0.05528,0.056962178217821784,0.05191564356435644,tp_first,1786724100,1.0,target_touch
1898,HBARUSDT,LONG,SHORT,0.06588,0.06618861386138614,0.06526277227722771,tp_first,1786734900,1.0,target_touch
1899,TRUMPUSDT,LONG,SHORT,1.405,1.4171881188118811,1.3806237623762379,sl_first,1786725000,-1.0,stop_touch
1900,SOXXUSDT,SHORT,LONG,545.4,542.3465346534654,551.5069306930692,tp_first,1786805100,1.0,target_touch
1901,WLDUSDT,LONG,SHORT,0.3459,0.350690099009901,0.33631980198019795,tp_first,1786751100,1.0,target_touch
1904,SAMSUNGEMUSDT,SHORT,LONG,1050.1,1027.1841584158415,1095.9316831683168,tp_first,1786807800,1.0,target_touch
1915,NOKUSDT,LONG,SHORT,10.781,10.870554455445545,10.601891089108912,unresolved,1786824900,1.0719734660033233,window_close
1916,TAGUSDT,SHORT,LONG,0.0012091,0.0011881584158415842,0.0012509831683168318,tp_first,1786738500,1.0,target_touch
1919,NEARUSDT,LONG,SHORT,1.6248,1.640480198019802,1.593439603960396,sl_first,1786752900,-1.0,stop_touch
1920,JUSUNGUSDT,LONG,SHORT,127.02,129.34227722772278,122.37544554455444,unresolved,1786829400,0.32726497548496636,window_close
1922,CLOUSDT,SHORT,LONG,0.11582,0.11308910891089109,0.12128178217821783,sl_first,1786854600,-1.0,stop_touch
1923,LITUSDT,LONG,SHORT,2.276,2.315168316831683,2.1976633663366334,sl_first,1786770900,-1.0,stop_touch
1924,SLXUSDT,SHORT,LONG,0.07652,0.07542742574257426,0.0787051485148515,sl_first,1786779900,-1.0,stop_touch
1925,BMTUSDT,LONG,SHORT,0.01632,0.01721009900990099,0.014539801980198021,sl_first,1786786200,-1.0,stop_touch
1926,PUMPUSDT,SHORT,LONG,0.002738,0.002681168316831683,0.0028516633663366337,tp_first,1786813200,1.0,target_touch
1935,MONUSDT,SHORT,LONG,0.02091,0.02074811881188119,0.021233762376237624,sl_first,1786825800,-1.0,stop_touch
1936,OPUSDT,LONG,SHORT,0.0872,0.0880129702970297,0.0855740594059406,tp_first,1786815000,1.0,target_touch
1943,AINUSDT,LONG,SHORT,0.0832,0.08484029702970297,0.07991940594059405,tp_first,1786789800,1.0,target_touch
1949,BEATUSDT,SHORT,LONG,0.5797,0.4876336633663366,0.7638326732673267,sl_first,1786782600,-1.0,stop_touch
1950,SWARMSUSDT,SHORT,LONG,0.008146,0.007973336633663368,0.008491326732673266,tp_first,1786785300,1.0,target_touch
1951,GENIUSUSDT,SHORT,LONG,0.3636,0.3576188118811881,0.37556237623762373,tp_first,1786795200,1.0,target_touch
1952,EVAAUSDT,SHORT,LONG,0.7777,0.7656267326732673,0.8018465346534652,sl_first,1786790700,-1.0,stop_touch
1953,ONUSDT,LONG,SHORT,0.37237,0.38485752475247526,0.3473949504950494,sl_first,1786800600,-1.0,stop_touch
1956,MMTUSDT,LONG,SHORT,0.182,0.1873831683168317,0.1712336633663366,unresolved,1786868100,1.1331616700386211,window_close
1957,EDUUSDT,LONG,SHORT,0.04171,0.04236851485148514,0.04039297029702971,tp_first,1786788900,1.0,target_touch
1965,PENGUUSDT,SHORT,LONG,0.006021,0.005964742574257426,0.006133514851485149,sl_first,1786836600,-1.0,stop_touch
1981,CTSIUSDT,LONG,SHORT,0.02531,0.025614158415841585,0.024701683168316828,tp_first,1786843800,1.0,target_touch
1982,GRAMUSDT,LONG,SHORT,1.3494,1.3580178217821781,1.3321643564356436,sl_first,1786817700,-1.0,stop_touch
1983,UAIUSDT,SHORT,LONG,0.24786,0.2434931683168317,0.2565936633663366,tp_first,1786816800,1.0,target_touch
1984,BASEDUSDT,LONG,SHORT,0.07712,0.07802663366336633,0.07530673267326732,sl_first,1786811400,-1.0,stop_touch
1985,PLTRXUSDT,LONG,SHORT,174.58,175.7280198019802,172.28396039603965,sl_first,1786835700,-1.0,stop_touch
1986,CXMTUSDT,LONG,SHORT,7.986,8.055168316831683,7.847663366336634,sl_first,1786825800,-1.0,stop_touch
1987,MSTRXUSDT,LONG,SHORT,94.25,95.01514851485149,92.71970297029702,unresolved,1786897800,-0.5619824016563205,window_close
1988,HOODXUSDT,LONG,SHORT,95.83,96.41643564356436,94.65712871287128,unresolved,1786897800,-0.5456694242782493,window_close
1998,KGENUSDT,SHORT,LONG,0.17502,0.1716380198019802,0.1817839603960396,sl_first,1786854600,-1.0,stop_touch
1999,NOKUSDT,SHORT,LONG,10.717,10.631366336633663,10.888267326732675,unresolved,1786900500,-0.18684240952711126,window_close
2000,OPENUSDT,SHORT,LONG,0.1802,0.1769019801980198,0.18679603960396038,sl_first,1786833900,-1.0,stop_touch
2001,MITOUSDT,LONG,SHORT,0.02564,0.026208712871287128,0.024502574257425743,unresolved,1786900500,1.1253481894150394,window_close
2002,ERAUSDT,LONG,SHORT,0.0618,0.06242871287128713,0.06054257425742574,tp_first,1786815000,1.0,target_touch
2003,PNUTUSDT,LONG,SHORT,0.04122,0.04163811881188119,0.04038376237623762,sl_first,1786814100,-1.0,stop_touch
2004,ESPORTSUSDT,LONG,SHORT,0.01649,0.016822376237623764,0.015825247524752475,tp_first,1786842900,1.0,target_touch
2005,HYPEUSDT,LONG,SHORT,57.189,57.60731683168317,56.35236633663366,sl_first,1786896900,-1.0,stop_touch
2007,NOWUSDT,SHORT,LONG,123.65,122.63742574257427,125.67514851485149,unresolved,1786900500,0.7110589615723092,window_close
2013,NBISUSDT,LONG,SHORT,277.29,281.4524752475248,268.9650495049505,unresolved,1786904100,0.06967008396565748,window_close
2018,COHRUSDT,LONG,SHORT,329.43,334.8008910891089,318.6882178217822,unresolved,1786905000,-0.4654721085425655,window_close
2020,TQQQXUSDT,LONG,SHORT,77.06,77.44376237623763,76.29247524752475,sl_first,1786861800,-1.0,stop_touch
2021,DOGEUSDT,SHORT,LONG,0.06976,0.06936673267326733,0.07054653465346535,unresolved,1786907700,0.5339879154078623,window_close
2026,SUIUSDT,SHORT,LONG,0.6772,0.6735693069306931,0.684461386138614,sl_first,1786860900,-1.0,stop_touch
2027,ENAUSDT,SHORT,LONG,0.08391,0.08321891089108911,0.08529217821782177,sl_first,1786861800,-1.0,stop_touch
2028,DASHUSDT,SHORT,LONG,29.74,29.59267326732673,30.034653465346533,sl_first,1786844700,-1.0,stop_touch
2029,AAVEUSDT,SHORT,LONG,86.11,85.51910891089109,87.29178217821782,sl_first,1786917600,-1.0,stop_touch
2030,FILUSDT,SHORT,LONG,0.6759,0.6708772277227723,0.6859455445544553,sl_first,1786916700,-1.0,stop_touch
2031,TAOUSDT,SHORT,LONG,196.6,195.05247524752474,199.6950495049505,sl_first,1786861800,-1.0,stop_touch
2032,CMIUSDT,LONG,SHORT,634.6,639.1039603960396,625.5920792079208,tp_first,1786842900,1.0,target_touch
2033,NEARUSDT,SHORT,LONG,1.6186,1.6041564356435645,1.6474871287128712,sl_first,1786914000,-1.0,stop_touch
2034,ETCUSDT,SHORT,LONG,6.206,6.172376237623762,6.273247524752477,sl_first,1786846500,-1.0,stop_touch
2035,ZROUSDT,SHORT,LONG,0.776,0.7687326732673267,0.7905346534653466,sl_first,1786883400,-1.0,stop_touch
2036,CHZUSDT,SHORT,LONG,0.01249,0.01241049504950495,0.0126490099009901,sl_first,1786862700,-1.0,stop_touch
2037,PEPEUSDT,SHORT,LONG,2.621e-06,2.6017425742574257e-06,2.6595148514851486e-06,sl_first,1786847400,-1.0,stop_touch
2038,EGLDUSDT,SHORT,LONG,2.624,2.6069504950495053,2.65809900990099,sl_first,1786861800,-1.0,stop_touch
2039,SIRENUSDT,SHORT,LONG,0.02699,0.02661326732673267,0.027743465346534657,tp_first,1786890600,1.0,target_touch
2040,BNBUSDT,SHORT,LONG,607.45,605.440099009901,611.4698019801981,sl_first,1786853700,-1.0,stop_touch
2041,GALAUSDT,SHORT,LONG,0.001637,0.001624930693069307,0.0016611386138613861,tp_first,1786865400,1.0,target_touch
2051,WIFUSDT,SHORT,LONG,0.1359,0.13482871287128712,0.13804257425742575,tp_first,1786891500,1.0,target_touch
2053,REUSDT,LONG,SHORT,0.464,0.4728747524752476,0.4462504950495049,tp_first,1786885200,1.0,target_touch
2054,PROMUSDT,SHORT,LONG,2.11,1.9726435643564355,2.3847128712871286,unresolved,1786930200,-0.1892885460967332,window_close
2055,KITEUSDT,SHORT,LONG,0.09534,0.09438188118811881,0.09725623762376236,sl_first,1786845600,-1.0,stop_touch
2056,UNITREEUSDT,SHORT,LONG,91.6,90.47057425742574,93.8588514851485,unresolved,1786930200,-0.4152552773686748,window_close
2057,GUAUSDT,LONG,SHORT,0.04462,0.04600138613861386,0.041857227722772276,tp_first,1786926600,1.0,target_touch
2058,MINIMAXUSDT,LONG,SHORT,43.2,43.87287128712872,41.854257425742574,unresolved,1786930200,-0.23778693349028282,window_close
2059,IDUSDT,SHORT,LONG,0.0289,0.028435247524752474,0.029829504950495047,sl_first,1786848300,-1.0,stop_touch
2060,XLMUSDT,SHORT,LONG,0.15748,0.15656366336633665,0.15931267326732673,sl_first,1786858200,-1.0,stop_touch
2061,HBARUSDT,SHORT,LONG,0.0653,0.06501346534653465,0.06587306930693068,sl_first,1786846500,-1.0,stop_touch
2062,ONTUSDT,LONG,SHORT,0.03748,0.037816633663366336,0.036806732673267326,sl_first,1786844700,-1.0,stop_touch
2063,GFSUSDT,LONG,SHORT,55.25,55.57626373626373,54.59747252747253,tp_first,1786852800,1.0,target_touch
2064,ADBEUSDT,SHORT,LONG,263.26,261.3167326732673,267.1465346534653,unresolved,1786932900,0.6175166861975813,window_close
2065,PYTHUSDT,SHORT,LONG,0.03908,0.03869237623762376,0.03985524752475247,sl_first,1786914900,-1.0,stop_touch
2066,RKLBUSDT,LONG,SHORT,80.62,81.37138613861387,79.11722772277227,sl_first,1786870800,-1.0,stop_touch
2067,ZMUSDT,LONG,SHORT,107.49,108.27970297029702,105.91059405940594,tp_first,1786926600,1.0,target_touch
2068,APTUSDT,SHORT,LONG,0.5332,0.5294534653465347,0.5406930693069306,sl_first,1786846500,-1.0,stop_touch
2069,TRUMPUSDT,SHORT,LONG,1.394,1.3826336633663365,1.4167326732673267,tp_first,1786887000,1.0,target_touch
2070,TUTUSDT,SHORT,LONG,0.031252,0.02698581188118812,0.039784376237623764,unresolved,1786932900,0.5360757510704707,window_close
2072,FORMUSDT,SHORT,LONG,0.2024,0.19985940594059406,0.20748118811881186,tp_first,1786869900,1.0,target_touch
2073,TRADOORUSDT,SHORT,LONG,0.632,0.6213564356435644,0.6532871287128713,tp_first,1786879800,1.0,target_touch
2074,MANTRAUSDT,SHORT,LONG,0.004918,0.0048738316831683165,0.005006336633663366,sl_first,1786917600,-1.0,stop_touch
2075,ATOMUSDT,LONG,SHORT,1.496,1.5086831683168316,1.4706336633663368,tp_first,1786900500,1.0,target_touch
2076,ALGOUSDT,SHORT,LONG,0.07889,0.07841128712871287,0.07984742574257427,sl_first,1786905000,-1.0,stop_touch
2077,PIPPINUSDT,SHORT,LONG,0.0171,0.016854455445544557,0.017591089108910888,tp_first,1786886100,1.0,target_touch
2078,FARTCOINUSDT,LONG,SHORT,0.14464,0.14638980198019802,0.14114039603960393,sl_first,1786909500,-1.0,stop_touch
2079,IRENUSDT,LONG,SHORT,44.76,45.29732673267326,43.68534653465347,unresolved,1786933800,0.1488852036115694,window_close
2080,ONDOUSDT,SHORT,LONG,0.3232,0.3207009900990099,0.3281980198019802,tp_first,1786889700,1.0,target_touch
2081,DOSUSDT,SHORT,LONG,0.2676,0.2561217821782178,0.2905564356435644,sl_first,1786857300,-1.0,stop_touch
2082,PUMPUSDT,SHORT,LONG,0.002735,0.0026843762376237623,0.0028362475247524755,sl_first,1786917600,-1.0,stop_touch
2084,MUUSDT,LONG,SHORT,979.79,986.9952475247525,965.379504950495,sl_first,1786934700,-1.0,stop_touch
2085,SOXLUSDT,LONG,SHORT,144.62,146.20782178217823,141.44435643564356,sl_first,1786925700,-1.0,stop_touch
2086,QQQXUSDT,LONG,SHORT,732.31,733.3446534653465,730.2406930693069,sl_first,1786929300,-1.0,stop_touch
2088,SNXXUSDT,LONG,SHORT,16.521,16.839257425742574,15.884485148514855,sl_first,1786925700,-1.0,stop_touch
2089,INXUSDT,SHORT,LONG,0.00814,0.007922970297029703,0.008574059405940594,sl_first,1786916700,-1.0,stop_touch
2090,INTWUSDT,LONG,SHORT,24.8,25.153564356435645,24.092871287128713,sl_first,1786860900,-1.0,stop_touch
2091,INTCUSDT,LONG,SHORT,103.17,103.89059405940594,101.72881188118812,sl_first,1786860000,-1.0,stop_touch
2092,TRBUSDT,SHORT,LONG,13.09,12.967920792079207,13.334158415841586,sl_first,1786914900,-1.0,stop_touch
2093,HANAUSDT,LONG,SHORT,0.03394,0.034325544554455446,0.0331689108910891,sl_first,1786851000,-1.0,stop_touch
2094,MUUUSDT,LONG,SHORT,32.87,33.310297029702966,31.98940594059406,sl_first,1786933800,-1.0,stop_touch
2095,WDCUSDT,LONG,SHORT,505.9,510.38514851485144,496.92970297029706,sl_first,1786905000,-1.0,stop_touch
2096,TERUSDT,LONG,SHORT,420.9,424.5287128712871,413.64257425742574,unresolved,1786937400,0.08267394270121547,window_close
2097,DRAMUSDT,LONG,SHORT,57.87,58.30118811881188,57.007623762376234,sl_first,1786930200,-1.0,stop_touch
2098,SLXUSDT,SHORT,LONG,0.07382,0.07279881188118811,0.07586237623762376,sl_first,1786851900,-1.0,stop_touch
2099,SNDKUSDT,LONG,SHORT,1656.36,1674.838613861386,1619.4027722772278,sl_first,1786925700,-1.0,stop_touch
2100,HOLOUSDT,SHORT,LONG,0.05683,0.05451386138613861,0.061462277227722774,sl_first,1786932000,-1.0,stop_touch
2105,SKYAIUSDT,LONG,SHORT,0.06798,0.07099455445544554,0.06195089108910891,sl_first,1786873500,-1.0,stop_touch
2106,DIAUSDT,LONG,SHORT,0.1289,0.13065247524752474,0.12539504950495048,tp_first,1786882500,1.0,target_touch
2107,LDOUSDT,SHORT,LONG,0.2963,0.2936544554455446,0.30159108910891086,tp_first,1786885200,1.0,target_touch
2108,AMATUSDT,LONG,SHORT,508.1,512.0801980198021,500.139603960396,sl_first,1786919400,-1.0,stop_touch
2109,PAXGUSDT,LONG,SHORT,4379.1,4390.227722772278,4356.844554455445,sl_first,1786927500,-1.0,stop_touch
2110,XRPUSDT,SHORT,LONG,0.9999,0.9960564356435644,1.0075871287128713,sl_first,1786916700,-1.0,stop_touch
2111,SQDUSDT,LONG,SHORT,0.0451,0.046263168316831686,0.04277366336633663,unresolved,1786949100,1.0918454204971044,window_close
2112,POWERUSDT,SHORT,LONG,0.08274,0.08117049504950495,0.08587900990099008,sl_first,1786863600,-1.0,stop_touch
2113,JELLYJELLYUSDT,SHORT,LONG,0.05855,0.05807227722772277,0.059505445544554454,sl_first,1786946400,-1.0,stop_touch
2114,SPCXUSDT,LONG,SHORT,140.07,141.22376237623763,137.76247524752472,sl_first,1786926600,-1.0,stop_touch
2118,COAIUSDT,SHORT,LONG,0.3251,0.3200089108910891,0.33528217821782175,sl_first,1786926600,-1.0,stop_touch
2119,ARUSDT,LONG,SHORT,1.809,1.8204059405940594,1.786188118811881,sl_first,1786866300,-1.0,stop_touch
2120,AXTIUSDT,LONG,SHORT,81.51,82.72089108910892,79.08821782178218,sl_first,1786925700,-1.0,stop_touch
2121,TSMUSDT,LONG,SHORT,426.32,427.72069306930695,423.5186138613861,sl_first,1786916700,-1.0,stop_touch
2122,CRCLXUSDT,LONG,SHORT,71.7,72.28247524752476,70.53504950495049,sl_first,1786895100,-1.0,stop_touch
2129,LIGHTUSDT,LONG,SHORT,0.1772,0.18074752475247524,0.1701049504950495,sl_first,1786869900,-1.0,stop_touch
2130,ASTSUSDT,LONG,SHORT,72.85,73.40940594059406,71.73118811881187,tp_first,1786925700,1.0,target_touch
2131,JTOUSDT,LONG,SHORT,0.5891,0.5965960396039603,0.5741079207920792,sl_first,1786885200,-1.0,stop_touch
2132,UNIUSDT,LONG,SHORT,3.273,3.3093069306930696,3.2003861386138612,sl_first,1786892400,-1.0,stop_touch
2137,GALAUSDT,LONG,SHORT,0.001677,0.0016891683168316833,0.0016526633663366337,sl_first,1786870800,-1.0,stop_touch
2138,SAGAUSDT,LONG,SHORT,0.01325,0.013418118811881187,0.012913762376237625,tp_first,1786916700,1.0,target_touch
2140,GIGGLEUSDT,LONG,SHORT,30.92,31.464455445544555,29.831089108910895,sl_first,1786889700,-1.0,stop_touch
2141,CRVUSDT,LONG,SHORT,0.2459,0.24932772277227724,0.23904455445544553,sl_first,1786875300,-1.0,stop_touch
2142,TAKEUSDT,LONG,SHORT,0.04933,0.051168514851485145,0.04565297029702971,sl_first,1786904100,-1.0,stop_touch
2143,BRUSDT,SHORT,LONG,0.19875,0.18519673267326733,0.22585653465346536,sl_first,1786896900,-1.0,stop_touch
2144,GUNUSDT,LONG,SHORT,0.003037,0.0030921683168316835,0.0029266633663366337,sl_first,1786956300,-1.0,stop_touch
2146,LTCUSDT,LONG,SHORT,44.38,44.53950495049505,44.060990099009906,sl_first,1786894200,-1.0,stop_touch
2147,IONQUSDT,SHORT,LONG,46.48,46.0369306930693,47.36613861386139,unresolved,1786963500,0.9027932960893934,window_close
2148,MAVUSDT,LONG,SHORT,0.00931,0.009422673267326733,0.009084653465346535,sl_first,1786893300,-1.0,stop_touch
2149,BTCUSDT,SHORT,LONG,62961.1,62781.699009900985,63319.901980198025,tp_first,1786897800,1.0,target_touch
2150,ONDSUSDT,LONG,SHORT,9.36,9.507663366336633,9.064673267326732,tp_first,1786959900,1.0,target_touch
2151,COOKIEUSDT,LONG,SHORT,0.01163,0.01199019801980198,0.010909603960396039,tp_first,1786916700,1.0,target_touch
2152,SOLUSDT,SHORT,LONG,75.23,74.92475247524753,75.84049504950495,sl_first,1786914900,-1.0,stop_touch
2153,ONEUSDT,LONG,SHORT,0.000721,0.0007511881188118812,0.0006606237623762375,sl_first,1786887900,-1.0,stop_touch
2154,BSVUSDT,SHORT,LONG,15.27,15.125643564356436,15.558712871287128,sl_first,1786889700,-1.0,stop_touch
2155,POPCATUSDT,LONG,SHORT,0.04272,0.042999108910891086,0.04216178217821783,tp_first,1786911300,1.0,target_touch
2159,TRUTHUSDT,LONG,SHORT,0.012979,0.01309309900990099,0.012750801980198017,sl_first,1786904100,-1.0,stop_touch
2162,ASTERUSDT,LONG,SHORT,0.602,0.6034584158415841,0.5990831683168317,tp_first,1786916700,1.0,target_touch
2168,KSTRUSDT,LONG,SHORT,24.93,25.064851485148516,24.660297029702967,tp_first,1786924800,1.0,target_touch
2169,MMTUSDT,LONG,SHORT,0.1819,0.1860881188118812,0.17352376237623762,tp_first,1786968900,1.0,target_touch
2170,XPINUSDT,LONG,SHORT,0.0017255,0.0017472950495049505,0.001681909900990099,tp_first,1786910400,1.0,target_touch
2171,MRVLUSDT,SHORT,LONG,221.54,219.88772277227721,224.84455445544555,tp_first,1786930200,1.0,target_touch
2172,RAREUSDT,LONG,SHORT,0.01172,0.011989999999999999,0.01118,sl_first,1786895100,-1.0,stop_touch
2173,ROBOUSDT,LONG,SHORT,0.01453,0.015164851485148513,0.013260297029702972,sl_first,1786887000,-1.0,stop_touch
2174,PUMPUSDT,SHORT,LONG,0.002721,0.0026726039603960396,0.0028177920792079206,sl_first,1786918500,-1.0,stop_touch
2175,WLDUSDT,SHORT,LONG,0.3434,0.33909009900990095,0.35201980198019805,tp_first,1786895100,1.0,target_touch
2176,ARIAUSDT,LONG,SHORT,0.03497,0.035454851485148514,0.034000297029702975,sl_first,1786888800,-1.0,stop_touch
2178,MVLLUSDT,SHORT,LONG,27.58,27.183960396039602,28.37207920792079,tp_first,1786930200,1.0,target_touch
2179,XMRUSDT,LONG,SHORT,418.0,421.00455445544554,411.9908910891089,tp_first,1786898700,1.0,target_touch
2180,ERAUSDT,SHORT,LONG,0.0594,0.05878910891089109,0.06062178217821782,tp_first,1786920300,1.0,target_touch
2181,ETHFIUSDT,LONG,SHORT,0.4927,0.5002663366336634,0.4775673267326733,sl_first,1786891500,-1.0,stop_touch
2182,BUSDT,LONG,SHORT,0.1512,0.1531742574257426,0.14725148514851483,sl_first,1786894200,-1.0,stop_touch
2186,ZECUSDT,LONG,SHORT,493.47,497.3993069306931,485.61138613861385,tp_first,1786916700,1.0,target_touch
2187,GDXUSDT,LONG,SHORT,90.78,91.54772277227723,89.24455445544555,sl_first,1786956300,-1.0,stop_touch
2196,CLUSDT,LONG,SHORT,81.48,81.8750495049505,80.68990099009902,sl_first,1786931100,-1.0,stop_touch
2197,LPTUSDT,LONG,SHORT,1.195,1.2018118811881189,1.1813762376237624,tp_first,1786916700,1.0,target_touch
2198,ADAUSDT,LONG,SHORT,0.1782,0.17942871287128712,0.17574257425742576,tp_first,1786916700,1.0,target_touch
2199,BZUSDT,LONG,SHORT,86.47,86.8418811881188,85.72623762376239,sl_first,1786931100,-1.0,stop_touch
2200,SOXXUSDT,LONG,SHORT,552.3,554.2564356435643,548.3871287128713,sl_first,1786925700,-1.0,stop_touch
2205,FETUSDT,SHORT,LONG,0.123,0.12195841584158416,0.12508316831683167,sl_first,1786914900,-1.0,stop_touch
2206,ORDIUSDT,SHORT,LONG,3.381,3.352049504950495,3.4389009900990097,sl_first,1786916700,-1.0,stop_touch
2207,PYTHUSDT,SHORT,LONG,0.03876,0.03841485148514852,0.03945029702970297,sl_first,1786915800,-1.0,stop_touch
2208,ETCUSDT,SHORT,LONG,6.131,6.101247524752475,6.1905049504950505,sl_first,1786916700,-1.0,stop_touch
2209,PNUTUSDT,SHORT,LONG,0.04044,0.04003425742574257,0.04125148514851485,sl_first,1786916700,-1.0,stop_touch
2210,ALABUSDT,LONG,SHORT,322.5,325.4613861386139,316.57722772277225,sl_first,1786929300,-1.0,stop_touch
2214,STXUSDT,SHORT,LONG,0.1215,0.12079207920792079,0.12291584158415841,sl_first,1786917600,-1.0,stop_touch
2225,KITEUSDT,SHORT,LONG,0.09213,0.09132792079207921,0.09373415841584158,sl_first,1787018400,-1.0,stop_touch
2226,GDXUSDT,LONG,SHORT,90.97,91.82029702970297,89.26940594059405,sl_first,1786975200,-1.0,stop_touch
2227,ZKUSDT,LONG,SHORT,0.00762,0.007681584158415841,0.007496831683168318,sl_first,1786963500,-1.0,stop_touch
2228,PTBUSDT,SHORT,LONG,0.0008953,0.0008773623762376238,0.0009311752475247526,sl_first,1786969800,-1.0,stop_touch
2229,BILLUSDT,SHORT,LONG,0.01995,0.01967069306930693,0.020508613861386134,sl_first,1786977000,-1.0,stop_touch
2230,BOMEUSDT,SHORT,LONG,0.0007888,0.0007699366336633663,0.0008265267326732674,sl_first,1787022000,-1.0,stop_touch
2244,ANTHROPICUSDT,SHORT,LONG,1769.87,1753.0082178217822,1803.5935643564353,sl_first,1786986000,-1.0,stop_touch
2245,SYRUPUSDT,LONG,SHORT,0.16643,0.16785366336633664,0.1635826732673267,sl_first,1786973400,-1.0,stop_touch
2246,TRADOORUSDT,SHORT,LONG,0.645,0.634019801980198,0.666960396039604,sl_first,1786984200,-1.0,stop_touch
2247,MMTUSDT,SHORT,LONG,0.1742,0.17043564356435642,0.18172871287128714,sl_first,1786977000,-1.0,stop_touch
2252,ATUSDT,SHORT,LONG,0.15487,0.15148019801980198,0.16164960396039607,sl_first,1786972500,-1.0,stop_touch
2254,PARTIUSDT,LONG,SHORT,0.02363,0.023882772277227723,0.023124455445544558,tp_first,1786992300,1.0,target_touch
2255,PIXELUSDT,LONG,SHORT,0.004906,0.005026138613861386,0.004665722772277228,sl_first,1786967100,-1.0,stop_touch
2257,APPUSDT,LONG,SHORT,321.8,324.5683168316832,316.2633663366336,ambiguous,1786974300,nan,both_barriers_same_candle
2258,XNYUSDT,LONG,SHORT,0.007734,0.007920346534653466,0.00736130693069307,tp_first,1786997700,1.0,target_touch
2265,BICOUSDT,SHORT,LONG,0.02132,0.020226633663366335,0.023506732673267326,sl_first,1786988700,-1.0,stop_touch
2266,CCUSDT,SHORT,LONG,0.09223,0.09141970297029704,0.09385059405940593,sl_first,1786985100,-1.0,stop_touch
2267,ASTEROIDUSDT,LONG,SHORT,6.54e-05,6.724950495049505e-05,6.170099009900991e-05,sl_first,1786977000,-1.0,stop_touch
2281,CTRUSDT,SHORT,LONG,0.0086,0.008495940594059406,0.008808118811881187,sl_first,1786996800,-1.0,stop_touch
2291,0GUSDT,SHORT,LONG,0.155,0.15323267326732673,0.15853465346534654,sl_first,1786996800,-1.0,stop_touch
2322,OKBUSDT,SHORT,LONG,100.89,99.78613861386138,103.09772277227724,sl_first,1787002200,-1.0,stop_touch
2323,GWEIUSDT,LONG,SHORT,0.023044,0.023688554455445543,0.02175489108910891,sl_first,1786995900,-1.0,stop_touch
2340,MEGAUSDT,LONG,SHORT,0.03207,0.03239415841584158,0.03142168316831684,sl_first,1786999500,-1.0,stop_touch
2381,TIAUSDT,LONG,SHORT,0.3035,0.305780198019802,0.298939603960396,tp_first,1787020200,1.0,target_touch
2382,AKEUSDT,SHORT,LONG,0.0090623,0.00812880495049505,0.0109292900990099,unresolved,1787087700,-0.014354655664329972,window_close
2391,MINIMAXUSDT,LONG,SHORT,43.2,43.6960396039604,42.20792079207921,tp_first,1787017500,1.0,target_touch
2392,CROSSUSDT,LONG,SHORT,0.10369,0.10796039603960396,0.0951492079207921,unresolved,1787102100,0.40511465071526553,window_close
2403,NIGHTUSDT,SHORT,LONG,0.01694,0.016806039603960397,0.017207920792079206,tp_first,1787035500,1.0,target_touch
2404,IOTXUSDT,SHORT,LONG,0.00252,0.002487910891089109,0.0025841782178217822,unresolved,1787110200,0.68559086701635,window_close
2405,BANKUSDT,SHORT,LONG,0.03511,0.03449089108910891,0.036348217821782186,tp_first,1787076000,1.0,target_touch
2406,XPLUSDT,SHORT,LONG,0.07479,0.07405128712871287,0.07626742574257425,tp_first,1787036400,1.0,target_touch
2407,SUSHIUSDT,SHORT,LONG,0.157,0.15590495049504952,0.15919009900990097,tp_first,1787035500,1.0,target_touch
2408,MOVEUSDT,SHORT,LONG,0.00602,0.005912178217821782,0.0062356435643564365,sl_first,1787086800,-1.0,stop_touch
2409,ETCUSDT,SHORT,LONG,6.059,6.031366336633663,6.114267326732674,sl_first,1787024700,-1.0,stop_touch
2410,LDOUSDT,SHORT,LONG,0.3006,0.2981168316831683,0.3055663366336633,unresolved,1787110200,1.369218500797471,window_close
