id,symbol,original_signal_ts,breakout_candle_ts,entry,original_close_entry,risk,sl,tp,outcome,exit_ts,r
1692,CHIPUSDT,1786634058,1786629600,0.02276,0.0227,0.0003293069306930692,0.02243069306930693,0.023418613861386137,sl_first,1786678200,-1.0
1699,INXUSDT,1786636837,1786633200,0.00759,0.00737,0.0003783168316831686,0.007211683168316832,0.008346633663366337,tp_first,1786692600,2.0
1700,HEIUSDT,1786636864,1786633200,0.12788,0.1222,0.005183762376237633,0.12269623762376236,0.13824752475247526,sl_first,1786636800,-1.0
1701,TOWNSUSDT,1786636879,1786633200,0.002245,0.00218,3.637623762376254e-05,0.0022086237623762375,0.002317752475247525,sl_first,1786636800,-1.0
1702,LITEUSDT,1786636886,1786633200,927.5,916.09,14.284554455445573,913.2154455445544,956.0691089108911,sl_first,1786636800,-1.0
1703,MONUSDT,1786636897,1786633200,0.02172,0.02148,0.0002126732673267337,0.021507326732673266,0.022145346534653467,sl_first,1786636800,-1.0
1704,ACTUSDT,1786636906,1786633200,0.01001,0.00971,0.00031623762376237555,0.009693762376237624,0.010642475247524751,sl_first,1786636800,-1.0
1705,BILLUSDT,1786636916,1786633200,0.02345,0.02284,0.00038772277227722834,0.02306227722772277,0.024225445544554455,sl_first,1786636800,-1.0
1707,BASEDUSDT,1786637632,1786633200,0.07616,0.07455,0.001025445544554457,0.07513455445544555,0.07821089108910892,sl_first,1786636800,-1.0
1708,UAIUSDT,1786637708,1786633200,0.25302,0.24848,0.0063,0.24672000000000002,0.26562,sl_first,1786637700,-1.0
1718,币安人生USDT,1786640405,1786636800,0.47748,0.4744,0.0066307920792079145,0.4708492079207921,0.49074158415841584,sl_first,1786649400,-1.0
1720,C98USDT,1786640552,1786636800,0.01367,0.01341,0.0002712871287128722,0.013398712871287128,0.014212574257425744,sl_first,1786640400,-1.0
1722,BERAUSDT,1786641198,1786636800,0.1405,0.1399,0.0013792079207920749,0.13912079207920794,0.14325841584158416,tp_first,1786691700,2.0
1723,LITUSDT,1786641314,1786636800,2.378,2.32,0.04069306930693051,2.3373069306930696,2.459386138613861,sl_first,1786641300,-1.0
1724,HMSTRUSDT,1786641391,1786636800,0.0001758,0.0001746,2.846534653465333e-06,0.00017295346534653466,0.00018149306930693066,unresolved,1786723200,1.7916521739130575
1725,PARTIUSDT,1786641400,1786636800,0.02244,0.02209,0.0003581188118811883,0.022081881188118813,0.023156237623762378,sl_first,1786650300,-1.0
1744,HEMIUSDT,1786651848,1786647600,0.004813,0.004701,7.473267326732654e-05,0.004738267326732673,0.004962465346534653,sl_first,1786651200,-1.0
1745,AMATUSDT,1786651890,1786647600,554.7,535.0,4.469306930693051,550.230693069307,563.6386138613861,sl_first,1786651200,-1.0
1746,ZORAUSDT,1786651911,1786647600,0.00486,0.00479,4.346534653465375e-05,0.004816534653465346,0.004946930693069307,sl_first,1786651200,-1.0
1747,ZBTUSDT,1786651925,1786647600,0.08983,0.08904,0.0013871287128712911,0.0884428712871287,0.09260425742574258,sl_first,1786658400,-1.0
1748,ALLOUSDT,1786651930,1786647600,0.28313,0.26965,0.006435148514851496,0.2766948514851485,0.296000297029703,sl_first,1786651200,-1.0
1758,CHIPUSDT,1786681123,1786676400,0.02291,0.02188,0.00033514851485148475,0.022574851485148515,0.02358029702970297,sl_first,1786678200,-1.0
1760,DOTUSDT,1786681222,1786676400,0.77,0.762,0.00545544554455446,0.7645445544554456,0.7809108910891089,sl_first,1786680900,-1.0
1761,HYPEUSDT,1786681226,1786676400,57.028,56.551,0.44646534653465153,56.58153465346535,57.9209306930693,sl_first,1786680900,-1.0
1762,ONDOUSDT,1786681285,1786676400,0.333,0.3305,0.002975247524752478,0.33002475247524754,0.338950495049505,sl_first,1786680900,-1.0
1763,ACHUSDT,1786681350,1786676400,0.004116,0.004061,3.670297029702979e-05,0.00407929702970297,0.0041894059405940594,sl_first,1786680900,-1.0
1774,ZHIPUUSDT,1786687443,1786683600,172.88,161.41,2.7103960396039497,170.16960396039605,178.3007920792079,sl_first,1786687200,-1.0
1775,SIRENUSDT,1786687560,1786683600,0.02931,0.02911,0.0006027722772277214,0.028707227722772278,0.030515544554455442,sl_first,1786694400,-1.0
1776,MORPHOUSDT,1786687572,1786683600,1.9385,1.9366,0.013967326732673202,1.9245326732673267,1.9664346534653463,sl_first,1786698000,-1.0
1777,SKYAIUSDT,1786687622,1786683600,0.07468,0.07279,0.0047921782178217825,0.06988782178217821,0.08426435643564356,sl_first,1786764600,-1.0
1781,HFTUSDT,1786692684,1786687200,0.00802,0.00796,0.0002471287128712873,0.007772871287128712,0.008514257425742574,sl_first,1786696200,-1.0
1782,DOGEUSDT,1786692690,1786687200,0.06996,0.06963,0.00041782178217822374,0.06954217821782177,0.07079564356435644,sl_first,1786700700,-1.0
1783,ETHUSDT,1786692756,1786687200,1883.24,1872.19,8.853762376237682,1874.3862376237623,1900.9475247524754,sl_first,1786693500,-1.0
1784,PIPPINUSDT,1786692836,1786687200,0.0166,0.0165,0.0002643564356435632,0.016335643564356437,0.017128712871287127,sl_first,1786692600,-1.0
1785,GALAUSDT,1786692843,1786687200,0.001649,0.001634,1.419801980198014e-05,0.00163480198019802,0.0016773960396039604,sl_first,1786693500,-1.0
1786,HEMIUSDT,1786692858,1786687200,0.004735,0.004669,6.984158415841539e-05,0.004665158415841584,0.00487468316831683,sl_first,1786691700,-1.0
1791,ATHUSDT,1786694341,1786687200,0.003856,0.003831,4.006930693069288e-05,0.003815930693069307,0.003936138613861386,sl_first,1786693500,-1.0
1792,PEOPLEUSDT,1786694494,1786690800,0.00769,0.007671,0.00014477227722772216,0.007545227722772278,0.007979544554455445,sl_first,1786725900,-1.0
1798,LPTUSDT,1786695136,1786690800,1.201,1.193,0.00881188118811882,1.1921881188118812,1.2186237623762377,sl_first,1786695300,-1.0
1799,ALTUSDT,1786695147,1786690800,0.005863,0.005794,6.233663366336621e-05,0.005800663366336634,0.005987673267326733,sl_first,1786694400,-1.0
1800,KGENUSDT,1786695164,1786690800,0.187,0.18638,0.003800594059405943,0.18319940594059406,0.19460118811881189,sl_first,1786700700,-1.0
1802,LTCUSDT,1786695266,1786690800,44.68,44.62,0.16990099009900916,44.51009900990099,45.01980198019802,sl_first,1786695300,-1.0
1808,STARUSDT,1786698065,1786694400,0.07953,0.0784,0.002520396039603967,0.07700960396039604,0.08457079207920794,tp_first,1786710600,2.0
1811,CRVUSDT,1786698754,1786694400,0.2513,0.2479,0.004828712871287111,0.2464712871287129,0.26095742574257424,sl_first,1786700700,-1.0
1818,ENAUSDT,1786701620,1786698000,0.08522,0.08457,0.0008798019801980195,0.08434019801980198,0.08697960396039604,sl_first,1786704300,-1.0
1819,LIGHTUSDT,1786701646,1786698000,0.171,0.1615,0.004481188118811874,0.16651881188118814,0.17996237623762376,sl_first,1786701600,-1.0
1821,PTBUSDT,1786701664,1786698000,0.0008439,0.0008334,1.8993069306930664e-05,0.0008249069306930693,0.0008818861386138613,sl_first,1786703400,-1.0
1822,MOODENGUSDT,1786701701,1786698000,0.03586,0.03543,0.00031950495049504896,0.035540495049504954,0.0364990099009901,sl_first,1786701600,-1.0
1830,BLURUSDT,1786703569,1786698000,0.01296,0.01288,9.970297029703035e-05,0.012860297029702969,0.01315940594059406,sl_first,1786703400,-1.0
1832,TWTUSDT,1786703589,1786698000,0.4055,0.4017,0.0032049504950494856,0.40229504950495054,0.411909900990099,sl_first,1786703400,-1.0
1834,RENDERUSDT,1786703684,1786698000,1.2549,1.2442,0.008991089108910888,1.245908910891089,1.2728821782178217,sl_first,1786703400,-1.0
1838,UPUSDT,1786706070,1786701600,0.3975,0.391,0.004042574257425768,0.39345742574257425,0.40558514851485156,sl_first,1786705200,-1.0
1839,FHEUSDT,1786706100,1786701600,0.02538,0.02473,0.0008285148514851487,0.02455148514851485,0.027037029702970297,sl_first,1786707900,-1.0
1841,ADAUSDT,1786706139,1786701600,0.1819,0.1792,0.0015188118811881035,0.1803811881188119,0.1849376237623762,sl_first,1786706100,-1.0
1845,UNIUSDT,1786707000,1786701600,3.429,3.389,0.03891089108910872,3.390089108910891,3.5068217821782173,sl_first,1786707000,-1.0
1865,DELLUSDT,1786713374,1786708800,495.84,490.46,5.298712871287137,490.54128712871284,506.43742574257425,sl_first,1786713300,-1.0
1866,XRPUSDT,1786713482,1786708800,1.002,1.0008,0.0050356435643563735,0.9969643564356436,1.0120712871287127,sl_first,1786738500,-1.0
1868,BCHUSDT,1786713524,1786708800,205.37,202.97,1.0677227722772216,204.30227722772278,207.50544554455445,sl_first,1786713300,-1.0
1872,MRVLUSDT,1786716310,1786712400,224.52,219.75,2.45376237623762,222.0662376237624,229.42752475247525,sl_first,1786716000,-1.0
1874,SNOWUSDT,1786716368,1786712400,336.9,331.88,3.0320792079207877,333.8679207920792,342.96415841584155,sl_first,1786716000,-1.0
1875,MVLLUSDT,1786716376,1786712400,28.26,27.12,0.5836633663366335,27.676336633663368,29.42732673267327,sl_first,1786716000,-1.0
1877,CRWVUSDT,1786716450,1786712400,106.36,105.5,1.6960396039604007,104.6639603960396,109.7520792079208,sl_first,1786717800,-1.0
1879,SQDUSDT,1786716492,1786712400,0.04389,0.04321,0.0020573267326732675,0.04183267326732673,0.04800465346534653,unresolved,1786798800,0.39371480821983645
1880,CSCOUSDT,1786716501,1786712400,113.03,111.33,0.9088118811881145,112.12118811881189,114.84762376237623,sl_first,1786716000,-1.0
1881,BICOUSDT,1786716535,1786712400,0.02649,0.02579,0.0017550495049504962,0.024734950495049503,0.030000099009900992,sl_first,1786725000,-1.0
1883,ORCLXUSDT,1786716584,1786712400,155.53,154.49,1.205940594059399,154.3240594059406,157.9418811881188,sl_first,1786716000,-1.0
1888,ASTERUSDT,1786720150,1786716000,0.6009,0.5993,0.002061386138613841,0.5988386138613861,0.6050227722772277,unresolved,1786802400,0.19404418828048006
1889,ASTSUSDT,1786720154,1786716000,72.05,70.11,0.9476237623762387,71.10237623762376,73.94524752475247,sl_first,1786718700,-1.0
1892,RKLBUSDT,1786720249,1786716000,80.63,79.81,1.267425742574261,79.36257425742573,83.16485148514852,sl_first,1786721400,-1.0
1900,SOXXUSDT,1786723272,1786719600,547.6,545.4,3.053465346534608,544.5465346534654,553.7069306930692,sl_first,1786723200,-1.0
1904,SAMSUNGEMUSDT,1786732333,1786726800,1082.1,1050.1,22.915841584158443,1059.1841584158415,1127.9316831683168,sl_first,1786732200,-1.0
1916,TAGUSDT,1786738482,1786734000,0.0012342,0.0012091,2.0941584158415882e-05,0.001213258415841584,0.0012760831683168317,sl_first,1786737600,-1.0
1922,CLOUSDT,1786768114,1786762800,0.116,0.11582,0.002730891089108914,0.11326910891089109,0.12146178217821783,unresolved,1786849200,0.1904140381408136
1924,SLXUSDT,1786768225,1786762800,0.07738,0.07652,0.0010925742574257463,0.07628742574257426,0.0795651485148515,sl_first,1786768200,-1.0
1926,PUMPUSDT,1786769147,1786762800,0.002775,0.002738,5.6831683168316865e-05,0.0027181683168316833,0.002888663366336634,sl_first,1786835700,-1.0
1935,MONUSDT,1786770756,1786766400,0.02099,0.02091,0.00016188118811881133,0.02082811881188119,0.021313762376237624,sl_first,1786773600,-1.0
1949,BEATUSDT,1786777940,1786773600,0.6292,0.5797,0.09206633663366337,0.5371336633663366,0.8133326732673267,sl_first,1786779000,-1.0
1950,SWARMSUSDT,1786778003,1786773600,0.008437,0.008146,0.0001726633663366329,0.008264336633663367,0.008782326732673266,sl_first,1786777200,-1.0
1951,GENIUSUSDT,1786778010,1786773600,0.3643,0.3636,0.005981188118811875,0.35831881188118814,0.37626237623762376,sl_first,1786782600,-1.0
1952,EVAAUSDT,1786778039,1786773600,0.8002,0.7777,0.01207326732673264,0.7881267326732674,0.8243465346534653,sl_first,1786777200,-1.0
1965,PENGUUSDT,1786785179,1786780800,0.006034,0.006021,5.6257425742574536e-05,0.005977742574257426,0.006146514851485149,sl_first,1786836600,-1.0
1983,UAIUSDT,1786810947,1786806000,0.25038,0.24786,0.004366831683168287,0.2460131683168317,0.25911366336633657,sl_first,1786814100,-1.0
1998,KGENUSDT,1786813285,1786809600,0.17767,0.17502,0.0033819801980198017,0.1742880198019802,0.1844339603960396,sl_first,1786812300,-1.0
1999,NOKUSDT,1786813310,1786809600,10.756,10.717,0.08563366336633749,10.670366336633663,10.927267326732675,sl_first,1786842900,-1.0
2000,OPENUSDT,1786813352,1786809600,0.1814,0.1802,0.00329801980198019,0.17810198019801982,0.18799603960396039,sl_first,1786833900,-1.0
2007,NOWUSDT,1786813497,1786809600,123.67,123.65,1.0125742574257401,122.65742574257426,125.69514851485148,unresolved,1786896000,0.7999413317688513
2021,DOGEUSDT,1786820655,1786816800,0.06991,0.06976,0.0003932673267326714,0.06951673267326733,0.07069653465346534,sl_first,1786835700,-1.0
2026,SUIUSDT,1786839452,1786834800,0.6797,0.6772,0.0036306930693069672,0.676069306930693,0.6869613861386139,sl_first,1786843800,-1.0
2027,ENAUSDT,1786839465,1786834800,0.08396,0.08391,0.0006910891089108862,0.08326891089108912,0.08534217821782178,sl_first,1786861800,-1.0
2028,DASHUSDT,1786839471,1786834800,29.89,29.74,0.14732673267326746,29.742673267326733,30.184653465346535,sl_first,1786839300,-1.0
2029,AAVEUSDT,1786839473,1786834800,86.45,86.11,0.5908910891089079,85.8591089108911,87.63178217821782,sl_first,1786860000,-1.0
2030,FILUSDT,1786839492,1786834800,0.6846,0.6759,0.005022772277227694,0.6795772277227723,0.6946455445544554,sl_first,1786839300,-1.0
2031,TAOUSDT,1786839496,1786834800,197.6,196.6,1.5475247524752547,196.05247524752474,200.6950495049505,sl_first,1786842900,-1.0
2033,NEARUSDT,1786839557,1786834800,1.6349,1.6186,0.014443564356435568,1.6204564356435645,1.6637871287128712,sl_first,1786839300,-1.0
2034,ETCUSDT,1786839593,1786834800,6.254,6.206,0.0336237623762381,6.2203762376237615,6.321247524752476,sl_first,1786839300,-1.0
2035,ZROUSDT,1786839597,1786834800,0.782,0.776,0.007267326732673274,0.7747326732673268,0.7965346534653466,sl_first,1786842000,-1.0
2036,CHZUSDT,1786839612,1786834800,0.01255,0.01249,7.950495049505006e-05,0.01247049504950495,0.0127090099009901,sl_first,1786839300,-1.0
2037,PEPEUSDT,1786839621,1786834800,2.639e-06,2.621e-06,1.9257425742574308e-08,2.6197425742574258e-06,2.6775148514851487e-06,sl_first,1786839300,-1.0
2038,EGLDUSDT,1786839623,1786834800,2.639,2.624,0.017049504950494843,2.621950495049505,2.6730990099009895,sl_first,1786839300,-1.0
2039,SIRENUSDT,1786839658,1786834800,0.02731,0.02699,0.00037673267326732846,0.026933267326732672,0.028063465346534658,sl_first,1786836600,-1.0
2040,BNBUSDT,1786839676,1786834800,609.0,607.45,2.009900990099027,606.990099009901,613.019801980198,sl_first,1786839300,-1.0
2041,GALAUSDT,1786839677,1786834800,0.001656,0.001637,1.206930693069307e-05,0.0016439306930693069,0.001680138613861386,sl_first,1786835700,-1.0
2051,WIFUSDT,1786840812,1786834800,0.1365,0.1359,0.0010712871287128778,0.13542871287128713,0.13864257425742577,sl_first,1786844700,-1.0
2054,PROMUSDT,1786843069,1786838400,2.169,2.11,0.13735643564356437,2.0316435643564357,2.4437128712871288,sl_first,1786851000,-1.0
2055,KITEUSDT,1786843100,1786838400,0.09643,0.09534,0.0009581188118811812,0.09547188118811882,0.09834623762376236,sl_first,1786842900,-1.0
2056,UNITREEUSDT,1786843123,1786838400,93.112,91.6,1.1294257425742558,91.98257425742574,95.3708514851485,sl_first,1786842900,-1.0
2059,IDUSDT,1786843154,1786838400,0.02938,0.0289,0.0004647524752475242,0.028915247524752476,0.030309504950495048,sl_first,1786842900,-1.0
2060,XLMUSDT,1786843232,1786838400,0.15793,0.15748,0.0009163366336633616,0.15701366336633663,0.1597626732673267,sl_first,1786843800,-1.0
2061,HBARUSDT,1786843257,1786838400,0.06538,0.0653,0.00028653465346534235,0.06509346534653465,0.06595306930693068,sl_first,1786842900,-1.0
2064,ADBEUSDT,1786845619,1786842000,263.32,263.26,1.9432673267326663,261.3767326732673,267.2065346534653,unresolved,1786928400,0.9056911397564565
2065,PYTHUSDT,1786845625,1786842000,0.03928,0.03908,0.0003876237623762352,0.03889237623762377,0.04005524752475247,sl_first,1786913100,-1.0
2068,APTUSDT,1786845634,1786842000,0.5379,0.5332,0.0037465346534653055,0.5341534653465347,0.5453930693069307,sl_first,1786845600,-1.0
2069,TRUMPUSDT,1786845649,1786842000,1.411,1.394,0.011366336633663376,1.3996336633663367,1.4337326732673268,sl_first,1786845600,-1.0
2070,TUTUSDT,1786845652,1786842000,0.033926,0.031252,0.004266188118811881,0.029659811881188117,0.04245837623762376,sl_first,1786847400,-1.0
2072,FORMUSDT,1786846660,1786842000,0.2049,0.2024,0.0025405940594059317,0.20235940594059407,0.20998118811881186,sl_first,1786846500,-1.0
2073,TRADOORUSDT,1786846685,1786842000,0.64,0.632,0.010643564356435653,0.6293564356435644,0.6612871287128713,sl_first,1786847400,-1.0
2074,MANTRAUSDT,1786846710,1786842000,0.004948,0.004918,4.4168316831683097e-05,0.004903831683168317,0.005036336633663366,sl_first,1786851000,-1.0
2076,ALGOUSDT,1786846718,1786842000,0.07964,0.07889,0.0004787128712871319,0.07916128712871287,0.08059742574257427,sl_first,1786846500,-1.0
2077,PIPPINUSDT,1786846773,1786842000,0.0173,0.0171,0.0002455445544554437,0.017054455445544556,0.017791089108910887,sl_first,1786847400,-1.0
2080,ONDOUSDT,1786846819,1786842000,0.3248,0.3232,0.0024990099009901123,0.32230099009900987,0.3297980198019802,sl_first,1786846500,-1.0
2081,DOSUSDT,1786846830,1786842000,0.2747,0.2676,0.01147821782178221,0.2632217821782178,0.2976564356435644,sl_first,1786848300,-1.0
2082,PUMPUSDT,1786846832,1786842000,0.002762,0.002735,5.0623762376237735e-05,0.0027113762376237624,0.0028632475247524756,sl_first,1786882500,-1.0
2089,INXUSDT,1786850268,1786845600,0.00817,0.00814,0.00021702970297029708,0.007952970297029703,0.008604059405940594,sl_first,1786916700,-1.0
2092,TRBUSDT,1786850310,1786845600,13.11,13.09,0.12207920792079285,12.987920792079207,13.354158415841585,sl_first,1786914000,-1.0
2098,SLXUSDT,1786850434,1786845600,0.07608,0.07382,0.0010211881188118832,0.07505881188118811,0.07812237623762376,sl_first,1786846500,-1.0
2100,HOLOUSDT,1786852833,1786849200,0.06022,0.05683,0.0023161386138613876,0.057903861386138615,0.06485227722772277,sl_first,1786852800,-1.0
2107,LDOUSDT,1786862050,1786856400,0.2994,0.2963,0.0026455445544554257,0.2967544554455446,0.30469108910891085,sl_first,1786861800,-1.0
2110,XRPUSDT,1786862144,1786856400,1.0004,0.9999,0.0038435643564356248,0.9965564356435643,1.0080871287128712,sl_first,1786916700,-1.0
2112,POWERUSDT,1786862195,1786856400,0.08414,0.08274,0.0015695049504950431,0.08257049504950496,0.08727900990099009,sl_first,1786861800,-1.0
2113,JELLYJELLYUSDT,1786862210,1786856400,0.0589,0.05855,0.00047772277227722815,0.05842227722772277,0.05985544554455446,sl_first,1786875300,-1.0
2118,COAIUSDT,1786864418,1786860000,0.3262,0.3251,0.005091089108910873,0.3211089108910891,0.33638217821782174,sl_first,1786914000,-1.0
2143,BRUSDT,1786871778,1786867200,0.20508,0.19875,0.013553267326732676,0.19152673267326734,0.23218653465346537,sl_first,1786878900,-1.0
2147,IONQUSDT,1786876361,1786870800,46.97,46.48,0.44306930693069546,46.5269306930693,47.85613861386139,sl_first,1786876200,-1.0
2149,BTCUSDT,1786876435,1786870800,63035.0,62961.1,179.40099009901314,62855.59900990099,63393.801980198026,sl_first,1786916700,-1.0
2152,SOLUSDT,1786878706,1786874400,75.29,75.23,0.30524752475247396,74.98475247524753,75.90049504950495,sl_first,1786914000,-1.0
2154,BSVUSDT,1786878734,1786874400,15.44,15.27,0.14435643564356404,15.295643564356435,15.728712871287128,sl_first,1786878000,-1.0
2171,MRVLUSDT,1786885985,1786881600,222.25,221.54,1.6522772277227773,220.59772277227722,225.55455445544555,tp_first,1786935600,2.0
2174,PUMPUSDT,1786886065,1786881600,0.002751,0.002721,4.839603960396033e-05,0.0027026039603960396,0.0028477920792079206,sl_first,1786882500,-1.0
2175,WLDUSDT,1786886074,1786881600,0.3494,0.3434,0.004309900990099036,0.34509009900990095,0.35801980198019806,sl_first,1786885200,-1.0
2178,MVLLUSDT,1786889490,1786885200,27.53,27.58,0.3960396039603964,27.133960396039605,28.322079207920794,tp_first,1786930200,2.0
2180,ERAUSDT,1786889557,1786885200,0.0599,0.0594,0.00061089108910891,0.05928910891089109,0.06112178217821782,sl_first,1786890600,-1.0
2205,FETUSDT,1786914801,1786910400,0.1246,0.123,0.0010415841584158342,0.12355841584158417,0.12668316831683168,sl_first,1786914000,-1.0
2206,ORDIUSDT,1786914844,1786910400,3.403,3.381,0.028950495049504976,3.374049504950495,3.46090099009901,sl_first,1786914900,-1.0
2207,PYTHUSDT,1786914944,1786910400,0.03905,0.03876,0.00034514851485148434,0.03870485148514852,0.03974029702970297,sl_first,1786914900,-1.0
2208,ETCUSDT,1786914948,1786910400,6.17,6.131,0.029752475247525112,6.140247524752475,6.22950495049505,sl_first,1786914000,-1.0
2209,PNUTUSDT,1786914950,1786910400,0.04077,0.04044,0.00040574257425742694,0.040364257425742574,0.041581485148514855,sl_first,1786914900,-1.0
2214,STXUSDT,1786917387,1786910400,0.1223,0.1215,0.0007079207920792085,0.1215920792079208,0.12371584158415842,sl_first,1786916700,-1.0
2225,KITEUSDT,1786958584,1786953600,0.0932,0.09213,0.0008020792079207889,0.09239792079207922,0.09480415841584158,sl_first,1786957200,-1.0
2228,PTBUSDT,1786958733,1786953600,0.0009022,0.0008953,1.7937623762376265e-05,0.0008842623762376238,0.0009380752475247526,sl_first,1786956300,-1.0
2229,BILLUSDT,1786958772,1786953600,0.02018,0.01995,0.00027930693069306775,0.019900693069306932,0.020738613861386136,sl_first,1786962600,-1.0
2230,BOMEUSDT,1786958797,1786953600,0.0008196,0.0007888,1.8863366336633702e-05,0.0008007366336633663,0.0008573267326732674,sl_first,1786958100,-1.0
2244,ANTHROPICUSDT,1786960974,1786957200,1775.5,1769.87,16.86178217821771,1758.6382178217823,1809.2235643564354,sl_first,1786977000,-1.0
2246,TRADOORUSDT,1786961082,1786957200,0.653,0.645,0.01098019801980199,0.642019801980198,0.674960396039604,sl_first,1786960800,-1.0
2247,MMTUSDT,1786961088,1786957200,0.177,0.1742,0.0037643564356435733,0.17323564356435642,0.18452871287128714,sl_first,1786972500,-1.0
2252,ATUSDT,1786964629,1786960800,0.15653,0.15487,0.0033898019801980317,0.15314019801980197,0.16330960396039607,sl_first,1786968000,-1.0
2265,BICOUSDT,1786976469,1786971600,0.02217,0.02132,0.0010933663366336638,0.021076633663366335,0.024356732673267326,sl_first,1786973400,-1.0
2266,CCUSDT,1786976534,1786971600,0.0932,0.09223,0.0008102970297029638,0.09238970297029704,0.09482059405940593,sl_first,1786976100,-1.0
2281,CTRUSDT,1786980239,1786975200,0.00871,0.0086,0.00010405940594059374,0.008605940594059407,0.008918118811881188,sl_first,1786979700,-1.0
2291,0GUSDT,1786982747,1786978800,0.1574,0.155,0.001767326732673269,0.15563267326732674,0.16093465346534655,sl_first,1786982400,-1.0
2322,OKBUSDT,1786986248,1786982400,103.75,100.89,1.1038613861386182,102.64613861386138,105.95772277227724,sl_first,1786986000,-1.0
2382,AKEUSDT,1787000818,1786996800,0.0100246,0.0090623,0.00093349504950495,0.00909110495049505,0.0118915900990099,sl_first,1787000400,-1.0
2403,NIGHTUSDT,1787023486,1787018400,0.01704,0.01694,0.00013396039603960283,0.016906039603960397,0.017307920792079205,sl_first,1787022900,-1.0
2404,IOTXUSDT,1787023495,1787018400,0.002547,0.00252,3.208910891089106e-05,0.0025149108910891087,0.002611178217821782,sl_first,1787022900,-1.0
2405,BANKUSDT,1787023498,1787018400,0.0357,0.03511,0.0006191089108910919,0.03508089108910891,0.036938217821782186,sl_first,1787022900,-1.0
2406,XPLUSDT,1787023506,1787018400,0.07584,0.07479,0.0007387128712871283,0.07510128712871288,0.07731742574257426,sl_first,1787022900,-1.0
2407,SUSHIUSDT,1787023526,1787018400,0.1593,0.157,0.001095049504950485,0.1582049504950495,0.16149009900990097,sl_first,1787022900,-1.0
2408,MOVEUSDT,1787023537,1787018400,0.00612,0.00602,0.00010782178217821816,0.006012178217821781,0.006335643564356436,sl_first,1787022900,-1.0
2409,ETCUSDT,1787023565,1787018400,6.141,6.059,0.02763366336633677,6.113366336633663,6.1962673267326736,sl_first,1787020200,-1.0
2410,LDOUSDT,1787023577,1787018400,0.302,0.3006,0.002483168316831652,0.29951683168316834,0.3069663366336633,sl_first,1787021100,-1.0
2411,ARBUSDT,1787023628,1787018400,0.07466,0.07379,0.0005474257425742562,0.07411257425742575,0.07575485148514852,sl_first,1787022900,-1.0
2412,SIRENUSDT,1787023647,1787018400,0.02722,0.02683,0.00030425742574257536,0.026915742574257426,0.027828514851485152,sl_first,1787021100,-1.0
2413,SKYAIUSDT,1787023695,1787018400,0.07435,0.07166,0.0024015841584158343,0.07194841584158417,0.07915316831683167,sl_first,1787021100,-1.0
2414,AVAXUSDT,1787023702,1787018400,6.332,6.246,0.044663366336633814,6.287336633663366,6.4213267326732675,sl_first,1787022900,-1.0
2420,HOMEUSDT,1787030824,1787025600,0.00674,0.00623,0.00025712871287128687,0.0064828712871287135,0.007254257425742574,sl_first,1787030100,-1.0
2450,OPENAIUSDT,1787033272,1787029200,1251.75,1236.09,12.775049504950402,1238.9749504950496,1277.3000990099008,sl_first,1787032800,-1.0
2451,ALICEUSDT,1787033303,1787029200,0.1305,0.1273,0.004748514851485142,0.12575148514851486,0.1399970297029703,sl_first,1787033700,-1.0
