id,ts_open,ts_open_utc,symbol,direction,alert_type,entry_price,sl_price,tp_price,outcome,exit_ts,exit_ts_utc,r,reason,opposite_within_60m,opposite_ts,opposite_alert_type,range_24h_pct,range_bucket,status_existing,ts_close_existing,exit_price_existing,rsi_1h,rsi_bucket,up_count_12,trend_streak_candles,trend_start_ts,trend_delay_hours,trend_delay_bucket
2126,1786866427,2026-08-16T07:47:07+00:00,DOLOUSDT,LONG,overheated_24h,0.02615,0.02421767857142857,0.030014642857142858,sl_first,1786867200,2026-08-16T08:00:00+00:00,-1.0,stop_touch,no,,,32.0475,below_50%,sl,1786866713,0.02357,67.95665634674924,rsi_lt_80,6,0,,,no_consecutive_trend
2139,1786870103,2026-08-16T08:48:23+00:00,QUSDT,LONG,overheated_24h,0.026936,0.025685267857142858,0.02943746428571429,sl_first,1786904100,2026-08-16T18:15:00+00:00,-1.0,stop_touch,no,,,26.757,below_50%,sl,1786911829,0.024959,82.2892498066512,rsi_ge_80,10,6,1786842000,7.806388888888889,4-7.9h
2157,1786879633,2026-08-16T11:27:13+00:00,CHIPUSDT,LONG,overheated_24h,0.03122,0.02965732142857143,0.03434535714285714,sl_first,1786881600,2026-08-16T12:00:00+00:00,-1.0,stop_touch,no,,,29.8608,below_50%,sl,1786880827,0.02965732142857143,67.25000000000003,rsi_lt_80,9,5,1786856400,6.453611111111111,4-7.9h
2160,1786880397,2026-08-16T11:39:57+00:00,SKYAIUSDT,LONG,overheated_24h,0.07361,0.06434803571428571,0.09213392857142856,unresolved,1786967100,2026-08-17T11:45:00+00:00,0.20298070063817147,window_close,no,,,24.3089,below_50%,sl,1787078374,0.06255,81.9812126387703,rsi_ge_80,9,3,1786863600,4.6658333333333335,4-7.9h
2161,1786881609,2026-08-16T12:00:09+00:00,PRLUSDT,LONG,overheated_24h,0.38895,0.35978839285714287,0.4472732142857143,unresolved,1786968900,2026-08-17T12:15:00+00:00,0.09875998897767957,window_close,no,,,25.3432,below_50%,tp,1787030416,0.44827,73.84576357179097,rsi_lt_80,8,2,1786870800,3.0025,0-3.9h
2183,1786890405,2026-08-16T14:26:45+00:00,GIGGLEUSDT,LONG,overheated_24h,36.14,34.34857142857143,39.722857142857144,sl_first,1786890600,2026-08-16T14:30:00+00:00,-1.0,stop_touch,no,,,13.6623,below_50%,sl,1786890657,33.47,59.29203539823007,rsi_lt_80,6,1,1786881600,2.4458333333333333,0-3.9h
2185,1786892724,2026-08-16T15:05:24+00:00,BICOUSDT,LONG,overheated_24h,0.02566,0.021785714285714283,0.033408571428571426,sl_first,1786932900,2026-08-17T02:15:00+00:00,-1.0,stop_touch,no,,,32.1138,below_50%,sl,1786975332,0.02119,77.16229348882409,rsi_lt_80,9,2,1786881600,3.09,0-3.9h
2191,1786895263,2026-08-16T15:47:43+00:00,BTWUSDT,LONG,overheated_24h,0.337151,0.2945760178571428,0.4223009642857143,tp_first,1786930200,2026-08-17T01:30:00+00:00,2.0,target_touch,no,,,27.3236,below_50%,tp,1787079388,0.4223009642857143,74.63840517651546,rsi_lt_80,8,1,1786885200,2.7952777777777778,0-3.9h
2193,1786912158,2026-08-16T20:29:18+00:00,TAKEUSDT,LONG,overheated_24h,0.05277,0.046720178571428565,0.06486964285714286,unresolved,1786998600,2026-08-17T20:30:00+00:00,-0.34877062487086385,window_close,no,,,22.5374,below_50%,open,,,76.10526315789473,rsi_lt_80,7,2,1786899600,3.4883333333333333,0-3.9h
2212,1786916868,2026-08-16T21:47:48+00:00,ZEREBROUSDT,LONG,overheated_24h,0.045075,0.04288017857142857,0.04946464285714285,sl_first,1786918500,2026-08-16T22:15:00+00:00,-1.0,stop_touch,no,,,20.0176,below_50%,sl,1786949826,0.042014,64.76862487692813,rsi_lt_80,6,1,1786906800,2.796666666666667,0-3.9h
2216,1786950134,2026-08-17T07:02:14+00:00,GPSUSDT,LONG,overheated_24h,0.015056,0.013938714285714285,0.01729057142857143,tp_first,1786967100,2026-08-17T11:45:00+00:00,2.0,target_touch,no,,,73.6708,at_or_above_50%,tp,1787033723,0.01729057142857143,91.4439461883408,rsi_ge_80,9,1,1786942800,2.0372222222222223,0-3.9h
2218,1786950332,2026-08-17T07:05:32+00:00,NESUSDT,LONG,overheated_24h,0.2328,0.22568035714285714,0.2470392857142857,sl_first,1786958100,2026-08-17T09:15:00+00:00,-1.0,stop_touch,no,,,18.0735,below_50%,sl,1786957784,0.225,73.2,rsi_lt_80,8,0,,,no_consecutive_trend
2241,1786959413,2026-08-17T09:36:53+00:00,TAGUSDT,LONG,overheated_24h,0.0010612,0.0009776660714285715,0.001228267857142857,sl_first,1786965300,2026-08-17T11:15:00+00:00,-1.0,stop_touch,no,,,23.3169,below_50%,sl,1786965643,0.0009636,71.89601075750782,rsi_lt_80,6,1,1786950000,2.6147222222222224,0-3.9h
2243,1786960746,2026-08-17T09:59:06+00:00,STARUSDT,LONG,overheated_24h,0.11495,0.10785714285714286,0.12913571428571427,tp_first,1786970700,2026-08-17T12:45:00+00:00,2.0,target_touch,no,,,22.8686,below_50%,tp,1786975332,0.13248,76.90302398331593,rsi_lt_80,6,2,1786946400,3.985,0-3.9h
2248,1786961906,2026-08-17T10:18:26+00:00,ACEUSDT,LONG,overheated_24h,0.1805,0.12434642857142857,0.2928071428571428,unresolved,1787049000,2026-08-18T10:30:00+00:00,0.17808306302868426,window_close,no,,,38.9185,below_50%,open,,,68.68556701030928,rsi_lt_80,7,3,1786946400,4.307222222222222,4-7.9h
2249,1786964113,2026-08-17T10:55:13+00:00,DIAUSDT,LONG,overheated_24h,0.145,0.1389517857142857,0.15709642857142855,sl_first,1786968900,2026-08-17T12:15:00+00:00,-1.0,stop_touch,no,,,24.9155,below_50%,sl,1786975332,0.1311,86.09022556390971,rsi_ge_80,7,0,,,no_consecutive_trend
2262,1786975858,2026-08-17T14:10:58+00:00,STARUSDT,LONG,overheated_24h,0.13396,0.12582464285714284,0.15023071428571427,tp_first,1787015700,2026-08-18T01:15:00+00:00,1.9999999999999967,target_touch,no,,,45.97,below_50%,tp,1787015421,0.15023071428571427,93.68579303432725,rsi_ge_80,8,7,1786946400,8.182777777777778,8-11.9h
2271,1786978331,2026-08-17T14:52:11+00:00,HEMIUSDT,LONG,overheated_24h,0.00707,0.006122803571428572,0.008964392857142857,unresolved,1787065200,2026-08-18T15:00:00+00:00,-0.6440058066097322,window_close,no,,,28.4614,below_50%,tp,1787151653,0.009177,59.97023809523809,rsi_lt_80,7,4,1786957200,5.869722222222222,4-7.9h
2274,1786978481,2026-08-17T14:54:41+00:00,SNXXUSDT,LONG,overheated_24h,19.497,18.489964285714287,21.511071428571427,sl_first,1787018400,2026-08-18T02:00:00+00:00,-1.0,stop_touch,no,,,16.8946,below_50%,sl,1787022599,17.626,74.85584843492592,rsi_lt_80,7,1,1786968000,2.911388888888889,0-3.9h
2277,1786979928,2026-08-17T15:18:48+00:00,AEONUSDT,LONG,overheated_24h,0.08671,0.07723374999999999,0.10566249999999999,unresolved,1787067000,2026-08-18T15:30:00+00:00,0.19944598337950156,window_close,no,,,33.5732,below_50%,sl,1787157528,0.07642,69.07834101382488,rsi_lt_80,7,1,1786971600,2.3133333333333335,0-3.9h
2278,1786979937,2026-08-17T15:18:57+00:00,MVLLUSDT,LONG,overheated_24h,31.97,30.868035714285714,34.17392857142857,sl_first,1786994100,2026-08-17T19:15:00+00:00,-1.0,stop_touch,no,,,17.0847,below_50%,sl,1786993956,30.85,80.25682182985554,rsi_ge_80,8,2,1786968000,3.3158333333333334,0-3.9h
2283,1786981077,2026-08-17T15:37:57+00:00,AXTIUSDT,LONG,overheated_24h,93.79,90.8757142857143,99.61857142857143,sl_first,1787023800,2026-08-18T03:30:00+00:00,-1.0,stop_touch,no,,,16.4007,below_50%,sl,1787023032,90.77,83.59535201640469,rsi_ge_80,8,2,1786968000,3.6325,0-3.9h
2287,1786982243,2026-08-17T15:57:23+00:00,EDENUSDT,LONG,overheated_24h,0.05444,0.04521446428571429,0.07289107142857143,unresolved,1787068800,2026-08-18T16:00:00+00:00,-0.109478737200705,window_close,no,,,27.7909,below_50%,open,,,68.96907216494847,rsi_lt_80,9,7,1786950000,8.956388888888888,8-11.9h
2312,1786983327,2026-08-17T16:15:27+00:00,TUTUSDT,LONG,overheated_24h,0.047623,0.03857328571428571,0.06572242857142857,sl_first,1787030100,2026-08-18T05:15:00+00:00,-1.0,stop_touch,yes,1786982377,pump_24h_fade,60.1576,at_or_above_50%,sl,1787151653,0.036663,67.59688289806235,rsi_lt_80,6,3,1786968000,4.2575,4-7.9h
2314,1786983506,2026-08-17T16:18:26+00:00,FHEUSDT,LONG,overheated_24h,0.03214,0.03029071428571429,0.03583857142857143,sl_first,1786985100,2026-08-17T16:45:00+00:00,-1.0,stop_touch,no,,,35.004,below_50%,sl,1786984568,0.02969,77.17206132879045,rsi_lt_80,5,1,1786975200,2.3072222222222223,0-3.9h
2324,1786986895,2026-08-17T17:14:55+00:00,CBRSUSDT,LONG,overheated_24h,256.7,248.77142857142857,272.5571428571428,sl_first,1787018400,2026-08-18T02:00:00+00:00,-1.0,stop_touch,no,,,17.8943,below_50%,sl,1787022599,246.0,90.88541666666667,rsi_ge_80,8,4,1786968000,5.248611111111111,4-7.9h
2326,1786987173,2026-08-17T17:19:33+00:00,HFTUSDT,LONG,overheated_24h,0.00819,0.0072825,0.010004999999999998,sl_first,1786994100,2026-08-17T19:15:00+00:00,-1.0,stop_touch,yes,1786986951,pump_fade_confirmed,63.0363,at_or_above_50%,sl,1786993446,0.0072825,76.17187499999997,rsi_lt_80,7,3,1786971600,4.325833333333334,4-7.9h
2383,1787012606,2026-08-18T00:23:26+00:00,ACUUSDT,LONG,overheated_24h,0.13368,0.11716499999999999,0.16671,sl_first,1787029200,2026-08-18T05:00:00+00:00,-1.0,stop_touch,no,,,32.2542,below_50%,sl,1787036497,0.11716499999999999,74.57311393977024,rsi_lt_80,9,1,1787004000,2.3905555555555558,0-3.9h
2394,1787016243,2026-08-18T01:24:03+00:00,PIEVERSEUSDT,LONG,overheated_24h,0.9786,0.9226982142857143,1.0904035714285714,sl_first,1787029200,2026-08-18T05:00:00+00:00,-1.0,stop_touch,no,,,17.2624,below_50%,sl,1787029946,0.8811,80.83129584352078,rsi_ge_80,9,2,1787004000,3.4008333333333334,0-3.9h
2418,1787030394,2026-08-18T05:19:54+00:00,REDUSDT,LONG,overheated_24h,0.1061,0.10124642857142857,0.11580714285714286,sl_first,1787031000,2026-08-18T05:30:00+00:00,-1.0,stop_touch,no,,,37.5456,below_50%,sl,1787030595,0.10124642857142857,94.09722222222224,rsi_ge_80,8,4,1787011200,5.331666666666667,4-7.9h
2443,1787031643,2026-08-18T05:40:43+00:00,REDUSDT,LONG,overheated_24h,0.1068,0.10194642857142858,0.11650714285714286,sl_first,1787036400,2026-08-18T07:00:00+00:00,-1.0,stop_touch,no,,,37.5456,below_50%,sl,1787036407,0.10194642857142858,94.09722222222224,rsi_ge_80,8,4,1787011200,5.6786111111111115,4-7.9h
2465,1787044755,2026-08-18T09:19:15+00:00,VVVUSDT,LONG,overheated_24h,14.092,13.607767857142859,15.060464285714286,sl_first,1787114700,2026-08-19T04:45:00+00:00,-1.0,stop_touch,no,,,17.3176,below_50%,tp,1787290361,15.231,82.6498422712934,rsi_ge_80,8,5,1787022000,6.320833333333334,4-7.9h
2505,1787046218,2026-08-18T09:43:38+00:00,CLOUSDT,LONG,overheated_24h,0.13744,0.13379607142857144,0.14472785714285716,tp_first,1787054400,2026-08-18T12:00:00+00:00,2.0000000000000075,target_touch,no,,,19.9223,below_50%,tp,1787054094,0.1448,76.47427854454203,rsi_lt_80,7,1,1787036400,2.727222222222222,0-3.9h
2509,1787053072,2026-08-18T11:37:52+00:00,OPNUSDT,LONG,overheated_24h,0.0597,0.05732357142857143,0.06445285714285715,sl_first,1787055300,2026-08-18T12:15:00+00:00,-1.0,stop_touch,no,,,18.4483,below_50%,sl,1787055263,0.05732357142857143,91.58751696065126,rsi_ge_80,10,9,1787014800,10.63111111111111,8-11.9h
2533,1787058838,2026-08-18T13:13:58+00:00,GPSUSDT,LONG,overheated_24h,0.018157,0.01633198214285714,0.021807035714285713,sl_first,1787103900,2026-08-19T01:45:00+00:00,-1.0,stop_touch,no,,,32.6768,below_50%,sl,1787151653,0.011934,76.3109354413702,rsi_lt_80,6,2,1787047200,3.2327777777777778,0-3.9h
2535,1787059058,2026-08-18T13:17:38+00:00,JCTUSDT,LONG,overheated_24h,0.002676,0.002419285714285714,0.0031894285714285714,sl_first,1787071500,2026-08-18T16:45:00+00:00,-1.0,stop_touch,no,,,18.7881,below_50%,sl,1787078374,0.002074,86.51162790697684,rsi_ge_80,8,2,1787047200,3.293888888888889,0-3.9h
2550,1787060329,2026-08-18T13:38:49+00:00,APRUSDT,LONG,overheated_24h,0.21413,0.1416483928571428,0.3590932142857143,unresolved,1787147100,2026-08-19T13:45:00+00:00,-0.2211595552566289,window_close,no,,,20.2054,below_50%,open,,,77.98112668001147,rsi_lt_80,7,2,1787047200,3.6469444444444443,0-3.9h
2551,1787060389,2026-08-18T13:39:49+00:00,PRLUSDT,LONG,overheated_24h,0.44878,0.40724392857142855,0.5318521428571429,sl_first,1787139000,2026-08-19T11:30:00+00:00,-1.0,stop_touch,no,,,28.3414,below_50%,sl,1787151653,0.36331,80.36410923276985,rsi_ge_80,8,2,1787047200,3.663611111111111,0-3.9h
2563,1787062262,2026-08-18T14:11:02+00:00,RATSUSDT,LONG,overheated_24h,5.182e-05,4.9370178571428576e-05,5.671964285714286e-05,sl_first,1787062500,2026-08-18T14:15:00+00:00,-1.0,stop_touch,no,,,17.4745,below_50%,sl,1787078374,4.698e-05,84.88241881298993,rsi_ge_80,7,5,1787040000,6.183888888888889,4-7.9h
2573,1787064029,2026-08-18T14:40:29+00:00,SOXSUSDT,LONG,overheated_24h,44.01,42.802499999999995,46.425,sl_first,1787143500,2026-08-19T12:45:00+00:00,-1.0,stop_touch,no,,,21.2679,below_50%,tp,1787151704,46.425,91.24820659971306,rsi_ge_80,9,7,1787032800,8.674722222222222,8-11.9h
2582,1787079153,2026-08-18T18:52:33+00:00,CLOUSDT,LONG,overheated_24h,0.14693,0.14164464285714287,0.1575007142857143,sl_first,1787089500,2026-08-18T21:45:00+00:00,-1.0,stop_touch,no,,,32.0673,below_50%,sl,1787151653,0.12508,67.59145088368268,rsi_lt_80,8,1,1787068800,2.8758333333333335,0-3.9h
2587,1787079288,2026-08-18T18:54:48+00:00,ALPINEUSDT,LONG,overheated_24h,0.391,0.3798839285714286,0.4132321428571429,sl_first,1787087700,2026-08-18T21:15:00+00:00,-1.0,stop_touch,no,,,39.7011,below_50%,sl,1787151653,0.3262,79.35003385240351,rsi_lt_80,7,0,,,no_consecutive_trend
2596,1787081600,2026-08-18T19:33:20+00:00,LAUSDT,LONG,overheated_24h,0.05784,0.05530392857142857,0.06291214285714286,sl_first,1787112000,2026-08-19T04:00:00+00:00,-1.0,stop_touch,no,,,22.1543,below_50%,tp,1787320339,0.06292,72.8070175438597,rsi_lt_80,9,0,,,no_consecutive_trend
2602,1787152375,2026-08-19T15:12:55+00:00,BTWUSDT,LONG,overheated_24h,0.65909,0.5915626785714285,0.7941446428571428,sl_first,1787155200,2026-08-19T16:00:00+00:00,-1.0,stop_touch,no,,,106.7369,at_or_above_50%,sl,1787157528,0.556231,77.57890680592627,rsi_lt_80,8,2,1787140800,3.2152777777777777,0-3.9h
2607,1787152466,2026-08-19T15:14:26+00:00,MUBARAKUSDT,LONG,overheated_24h,0.02031,0.019114285714285716,0.022701428571428574,tp_first,1787154300,2026-08-19T15:45:00+00:00,2.0,target_touch,no,,,21.9394,below_50%,tp,1787153958,0.02319,86.01583113456459,rsi_ge_80,10,3,1787137200,4.240555555555556,4-7.9h
2608,1787152480,2026-08-19T15:14:40+00:00,TREEUSDT,LONG,overheated_24h,0.04097,0.03973946428571428,0.04343107142857143,sl_first,1787154300,2026-08-19T15:45:00+00:00,-1.0,stop_touch,no,,,28.6632,below_50%,sl,1787153958,0.03973946428571428,88.86679920477145,rsi_ge_80,6,3,1787137200,4.2444444444444445,4-7.9h
2609,1787152561,2026-08-19T15:16:01+00:00,HEMIUSDT,LONG,overheated_24h,0.009377,0.008012053571428571,0.012106892857142858,unresolved,1787239800,2026-08-20T15:30:00+00:00,-0.2762013161165408,window_close,no,,,51.8005,at_or_above_50%,tp,1787313060,0.012248,72.47744052502051,rsi_lt_80,6,0,,,no_consecutive_trend
2610,1787152568,2026-08-19T15:16:08+00:00,STARUSDT,LONG,overheated_24h,0.14618,0.1308007142857143,0.17693857142857145,unresolved,1787239800,2026-08-20T15:30:00+00:00,-0.5162788537457623,window_close,no,,,52.8252,at_or_above_50%,open,,,83.58235190718932,rsi_ge_80,8,0,,,no_consecutive_trend
2626,1787157973,2026-08-19T16:46:13+00:00,TREEUSDT,LONG,overheated_24h,0.04196,0.04018464285714285,0.045510714285714286,tp_first,1787161500,2026-08-19T17:45:00+00:00,1.999999999999996,target_touch,no,,,43.5913,below_50%,tp,1787161035,0.04568,91.1251980982568,rsi_ge_80,6,4,1787137200,5.770277777777777,4-7.9h
2627,1787158015,2026-08-19T16:46:55+00:00,MUBARAKUSDT,LONG,overheated_24h,0.02475,0.023288035714285716,0.02767392857142857,sl_first,1787159700,2026-08-19T17:15:00+00:00,-1.0,stop_touch,no,,,51.2312,at_or_above_50%,sl,1787159634,0.023288035714285716,92.51412429378527,rsi_ge_80,11,4,1787137200,5.781944444444444,4-7.9h
2628,1787158044,2026-08-19T16:47:24+00:00,BIOUSDT,LONG,overheated_24h,0.02894,0.028108571428571427,0.030602857142857143,sl_first,1787160600,2026-08-19T17:30:00+00:00,-1.0,stop_touch,no,,,21.1043,below_50%,sl,1787160300,0.02793,90.98901098901092,rsi_ge_80,7,5,1787133600,6.79,4-7.9h
2629,1787158131,2026-08-19T16:48:51+00:00,REUSDT,LONG,overheated_24h,0.49719,0.474615,0.54234,tp_first,1787167800,2026-08-19T19:30:00+00:00,2.0,target_touch,no,,,30.0338,below_50%,tp,1787167393,0.54234,84.08872773808255,rsi_ge_80,9,7,1787126400,8.814166666666667,8-11.9h
2630,1787158136,2026-08-19T16:48:56+00:00,GRVTUSDT,LONG,overheated_24h,0.332,0.3137642857142857,0.36847142857142856,sl_first,1787159700,2026-08-19T17:15:00+00:00,-1.0,stop_touch,no,,,20.9524,below_50%,sl,1787159349,0.3136,80.24911032028469,rsi_ge_80,7,4,1787137200,5.815555555555555,4-7.9h
2658,1787159700,2026-08-19T17:15:00+00:00,MUBARAKUSDT,LONG,overheated_24h,0.02344,0.021978035714285714,0.02636392857142857,sl_first,1787160600,2026-08-19T17:30:00+00:00,-1.0,stop_touch,yes,1787158192,pump_24h_fade,51.4114,at_or_above_50%,sl,1787160557,0.021978035714285714,94.41860465116274,rsi_ge_80,11,5,1787137200,6.25,4-7.9h
2659,1787160005,2026-08-19T17:20:05+00:00,BOMEUSDT,LONG,overheated_24h,0.0008842,0.0008306928571428572,0.0009912142857142856,tp_first,1787209200,2026-08-20T07:00:00+00:00,1.999999999999998,target_touch,no,,,19.7639,below_50%,tp,1787208357,0.0009936,89.59501557632397,rsi_ge_80,10,6,1787133600,7.334722222222222,4-7.9h
2660,1787161104,2026-08-19T17:38:24+00:00,TREEUSDT,LONG,overheated_24h,0.04163,0.03985464285714285,0.04518071428571429,tp_first,1787161500,2026-08-19T17:45:00+00:00,1.999999999999996,target_touch,no,,,43.5913,below_50%,tp,1787161176,0.04673,80.64516129032262,rsi_ge_80,6,0,,,no_consecutive_trend
2661,1787161534,2026-08-19T17:45:34+00:00,TREEUSDT,LONG,overheated_24h,0.04667,0.044894642857142855,0.05022071428571429,sl_first,1787162400,2026-08-19T18:00:00+00:00,-1.0,stop_touch,no,,,46.4668,below_50%,sl,1787162116,0.044894642857142855,80.64516129032262,rsi_ge_80,6,0,,,no_consecutive_trend
2663,1787162172,2026-08-19T17:56:12+00:00,TREEUSDT,LONG,overheated_24h,0.0456,0.043824642857142854,0.04915071428571429,sl_first,1787164200,2026-08-19T18:30:00+00:00,-1.0,stop_touch,no,,,46.4668,below_50%,sl,1787163938,0.043824642857142854,80.64516129032262,rsi_ge_80,6,0,,,no_consecutive_trend
2673,1787163264,2026-08-19T18:14:24+00:00,MAGMAUSDT,LONG,overheated_24h,0.19632,0.18729482142857143,0.21437035714285713,tp_first,1787170500,2026-08-19T20:15:00+00:00,2.0,target_touch,no,,,19.2228,below_50%,tp,1787172043,0.21526,77.48272884283243,rsi_lt_80,10,3,1787148000,4.24,4-7.9h
2675,1787164032,2026-08-19T18:27:12+00:00,TREEUSDT,LONG,overheated_24h,0.0445,0.04272464285714285,0.04805071428571429,sl_first,1787164200,2026-08-19T18:30:00+00:00,-1.0,stop_touch,yes,1787162432,pump_fade_confirmed,46.4668,below_50%,sl,1787166269,0.04272464285714285,84.67518045530264,rsi_ge_80,7,1,1787155200,2.453333333333333,0-3.9h
2677,1787167534,2026-08-19T19:25:34+00:00,HYPEUSDT,LONG,overheated_24h,69.167,67.81030357142858,71.88039285714285,ambiguous,1787167800,2026-08-19T19:30:00+00:00,nan,both_barriers_same_candle,no,,,17.0446,below_50%,tp,1787207222,71.934,79.36102236421732,rsi_lt_80,9,5,1787144400,6.426111111111111,4-7.9h
2678,1787167675,2026-08-19T19:27:55+00:00,ACUUSDT,LONG,overheated_24h,0.14292,0.12960642857142857,0.16954714285714284,sl_first,1787219100,2026-08-20T09:45:00+00:00,-1.0,stop_touch,no,,,24.127,below_50%,sl,1787218881,0.12921,88.67995487025195,rsi_ge_80,8,1,1787158800,2.4652777777777777,0-3.9h
2679,1787167754,2026-08-19T19:29:14+00:00,REUSDT,LONG,overheated_24h,0.53826,0.515685,0.58341,sl_first,1787171400,2026-08-19T20:30:00+00:00,-1.0,stop_touch,no,,,35.7547,below_50%,sl,1787207509,0.515685,94.15135054691567,rsi_ge_80,11,10,1787126400,11.487222222222222,8-11.9h
2719,1787172448,2026-08-19T20:47:28+00:00,SKYAIUSDT,LONG,overheated_24h,0.06818,0.06022571428571429,0.08408857142857143,unresolved,1787259600,2026-08-20T21:00:00+00:00,1.0887212643678166,window_close,no,,,37.2801,below_50%,open,,,77.89872219592993,rsi_lt_80,7,0,,,no_consecutive_trend
2723,1787172653,2026-08-19T20:50:53+00:00,MAGMAUSDT,LONG,overheated_24h,0.21805,0.20739303571428572,0.23936392857142857,tp_first,1787185800,2026-08-20T00:30:00+00:00,2.0000000000000027,target_touch,no,,,33.4675,below_50%,tp,1787215885,0.23936392857142857,86.48189083489201,rsi_ge_80,10,5,1787148000,6.848055555555556,4-7.9h
2785,1787207903,2026-08-20T06:38:23+00:00,REDUSDT,LONG,overheated_24h,0.1178,0.11001607142857144,0.13336785714285715,sl_first,1787217300,2026-08-20T09:15:00+00:00,-1.0,stop_touch,no,,,38.6574,below_50%,sl,1787216510,0.11,78.75,rsi_lt_80,8,3,1787191200,4.639722222222222,4-7.9h
2786,1787207930,2026-08-20T06:38:50+00:00,ETHUSDT,LONG,overheated_24h,2257.57,2211.6839285714286,2349.3421428571432,tp_first,1787244300,2026-08-20T16:45:00+00:00,2.0,target_touch,no,,,22.4813,below_50%,tp,1787244214,2349.3421428571432,79.98606833846601,rsi_lt_80,7,0,,,no_consecutive_trend
2791,1787207995,2026-08-20T06:39:55+00:00,LITUSDT,LONG,overheated_24h,2.845,2.7412857142857145,3.0524285714285715,sl_first,1787227200,2026-08-20T12:00:00+00:00,-1.0,stop_touch,no,,,27.1845,below_50%,sl,1787227103,2.7412857142857145,79.70370370370374,rsi_lt_80,8,6,1787180400,7.665277777777778,4-7.9h
2792,1787208010,2026-08-20T06:40:10+00:00,HYPEUSDT,LONG,overheated_24h,72.094,69.89569642857143,76.49060714285713,unresolved,1787294700,2026-08-21T06:45:00+00:00,0.32616059461436003,window_close,no,,,25.0185,below_50%,tp,1787318788,76.49060714285713,84.658081705151,rsi_ge_80,7,2,1787194800,3.6694444444444443,0-3.9h
2793,1787208048,2026-08-20T06:40:48+00:00,METUSDT,LONG,overheated_24h,0.2157,0.2078732142857143,0.23135357142857144,sl_first,1787225400,2026-08-20T11:30:00+00:00,-1.0,stop_touch,no,,,32.2923,below_50%,sl,1787224794,0.2074,78.86597938144331,rsi_lt_80,10,1,1787198400,2.68,0-3.9h
2794,1787208062,2026-08-20T06:41:02+00:00,AEROUSDT,LONG,overheated_24h,0.4663,0.4567160714285714,0.4854678571428571,tp_first,1787240700,2026-08-20T15:45:00+00:00,1.9999999999999942,target_touch,no,,,16.9381,below_50%,tp,1787239957,0.4855,91.13680154142583,rsi_ge_80,9,3,1787191200,4.683888888888889,4-7.9h
2796,1787208067,2026-08-20T06:41:07+00:00,ARBUSDT,LONG,overheated_24h,0.08812,0.08573017857142858,0.09289964285714286,tp_first,1787293800,2026-08-21T06:30:00+00:00,2.0,target_touch,no,,,20.0557,below_50%,tp,1787293026,0.09289964285714286,77.44742567077586,rsi_lt_80,6,0,,,no_consecutive_trend
2800,1787208209,2026-08-20T06:43:29+00:00,PNUTUSDT,LONG,overheated_24h,0.04859,0.047160714285714285,0.051448571428571434,tp_first,1787226300,2026-08-20T11:45:00+00:00,2.0,target_touch,no,,,19.3422,below_50%,tp,1787226234,0.051448571428571434,78.67549668874167,rsi_lt_80,9,0,,,no_consecutive_trend
2825,1787210142,2026-08-20T07:15:42+00:00,MONUSDT,LONG,overheated_24h,0.02498,0.024157142857142856,0.026625714285714284,tp_first,1787226300,2026-08-20T11:45:00+00:00,2.0,target_touch,no,,,16.4262,below_50%,tp,1787226116,0.026625714285714284,87.66756032171585,rsi_ge_80,9,6,1787184000,7.261666666666667,4-7.9h
2826,1787210152,2026-08-20T07:15:52+00:00,MVLLUSDT,LONG,overheated_24h,32.01,29.850535714285712,36.32892857142857,sl_first,1787227200,2026-08-20T12:00:00+00:00,-1.0,stop_touch,yes,1787209205,pump_fade_confirmed,35.9967,below_50%,sl,1787226473,29.68,66.14699331848554,rsi_lt_80,7,1,1787202000,2.2644444444444445,0-3.9h
2827,1787210164,2026-08-20T07:16:04+00:00,UPUSDT,LONG,overheated_24h,0.3954,0.36526071428571427,0.4556785714285714,unresolved,1787297400,2026-08-21T07:30:00+00:00,-0.2820239364853641,window_close,no,,,17.9374,below_50%,sl,1787340203,0.3581,77.61194029850752,rsi_lt_80,7,1,1787202000,2.267777777777778,0-3.9h
2828,1787210175,2026-08-20T07:16:15+00:00,BOMEUSDT,LONG,overheated_24h,0.0010408,0.000985342857142857,0.0011517142857142856,tp_first,1787212800,2026-08-20T08:00:00+00:00,2.0,target_touch,no,,,40.1449,below_50%,tp,1787212824,0.0011517142857142856,72.47104247104248,rsi_lt_80,9,6,1787184000,7.270833333333333,4-7.9h
2829,1787210191,2026-08-20T07:16:31+00:00,BMNRUSDT,LONG,overheated_24h,21.75,21.10607142857143,23.037857142857142,sl_first,1787233500,2026-08-20T13:45:00+00:00,-1.0,stop_touch,no,,,20.7537,below_50%,sl,1787232706,21.10607142857143,63.492063492063494,rsi_lt_80,8,2,1787198400,3.2752777777777777,0-3.9h
2830,1787210202,2026-08-20T07:16:42+00:00,CRCLXUSDT,LONG,overheated_24h,82.46,80.2030357142857,86.97392857142856,sl_first,1787233500,2026-08-20T13:45:00+00:00,-1.0,stop_touch,no,,,16.6385,below_50%,sl,1787232824,79.88,63.97058823529414,rsi_lt_80,10,4,1787191200,5.278333333333333,4-7.9h
