id,ts_open,ts_open_utc,symbol,direction,alert_type,entry_price,sl_price,tp_price,outcome,exit_ts,exit_ts_utc,r,reason,opposite_within_60m,opposite_ts,opposite_alert_type,range_24h_pct,range_bucket,status_existing,ts_close_existing,exit_price_existing
3281,1787260478,2026-08-20T21:14:38+00:00,MOODENGUSDT,SHORT,high_rejection_short,0.04352,0.04491571428571429,0.04072857142857143,sl_first,1787290200,2026-08-21T05:30:00+00:00,-1.0,stop_touch,no,,,20.3842,below_50%,sl,1787290411,0.04491571428571429
3282,1787260487,2026-08-20T21:14:47+00:00,AVAAIUSDT,SHORT,high_rejection_short,0.021021,0.022644,0.017775000000000003,tp_first,1787274900,2026-08-21T01:15:00+00:00,2.0,target_touch,no,,,61.9567,at_or_above_50%,tp,1787290361,0.013705
3336,1787268306,2026-08-20T23:25:06+00:00,ONGUSDT,SHORT,high_rejection_short,0.08309,0.0897372,0.06979559999999999,sl_first,1787271300,2026-08-21T00:15:00+00:00,-1.0,stop_touch,yes,1787265155,overheated_early,113.198,at_or_above_50%,sl,1787270760,0.09003
3412,1787296006,2026-08-21T07:06:46+00:00,BTWUSDT,SHORT,high_rejection_short,0.483383,0.5220536400000001,0.40604171999999983,sl_first,1787297400,2026-08-21T07:30:00+00:00,-1.0,stop_touch,yes,1787294719,overheated_confirmed,95.3777,at_or_above_50%,sl,1787296659,0.5220536400000001
3513,1787304371,2026-08-21T09:26:11+00:00,PIEVERSEUSDT,SHORT,high_rejection_short,1.0472,1.0839714285714286,0.9736571428571426,sl_first,1787304600,2026-08-21T09:30:00+00:00,-1.0,stop_touch,no,,,20.2859,below_50%,sl,1787304505,1.0862
3514,1787304373,2026-08-21T09:26:13+00:00,牛来USDT,SHORT,high_rejection_short,0.07194,0.0776952,0.0604296,window_not_elapsed,1787312700,2026-08-21T11:45:00+00:00,1.0390603280511532,analysis_run_before_window_end,no,,,49.6486,below_50%,open,,
3515,1787304377,2026-08-21T09:26:17+00:00,BERAUSDT,SHORT,high_rejection_short,0.1883,0.19512857142857143,0.17464285714285713,sl_first,1787310000,2026-08-21T11:00:00+00:00,-1.0,stop_touch,yes,1787301093,overheated_confirmed,25.1436,below_50%,sl,1787309518,0.1969
3516,1787304378,2026-08-21T09:26:18+00:00,ORDIUSDT,SHORT,high_rejection_short,4.557,4.726285714285715,4.218428571428571,window_not_elapsed,1787312700,2026-08-21T11:45:00+00:00,1.134177215189873,analysis_run_before_window_end,no,,,19.1176,below_50%,open,,
3517,1787304383,2026-08-21T09:26:23+00:00,PROMUSDT,SHORT,high_rejection_short,2.42,2.5402857142857145,2.179428571428571,window_not_elapsed,1787312700,2026-08-21T11:45:00+00:00,0.24940617577196933,analysis_run_before_window_end,no,,,35.8419,below_50%,open,,
3518,1787304389,2026-08-21T09:26:29+00:00,PEOPLEUSDT,SHORT,high_rejection_short,0.012426,0.013323285714285715,0.01063142857142857,window_not_elapsed,1787312700,2026-08-21T11:45:00+00:00,1.010826301544339,analysis_run_before_window_end,yes,1787301906,overheated_confirmed,62.2763,at_or_above_50%,open,,
3519,1787304396,2026-08-21T09:26:36+00:00,BOMEUSDT,SHORT,high_rejection_short,0.001439,0.00155412,0.00120876,window_not_elapsed,1787312700,2026-08-21T11:45:00+00:00,1.1839819318971507,analysis_run_before_window_end,no,,,43.5912,below_50%,open,,
3543,1787306533,2026-08-21T10:02:13+00:00,BBUSDT,SHORT,high_rejection_short,0.01223,0.0132084,0.010273199999999998,sl_first,1787310900,2026-08-21T11:15:00+00:00,-1.0,stop_touch,yes,1787304635,overheated_confirmed,56.4246,at_or_above_50%,sl,1787310147,0.0132084
3552,1787308608,2026-08-21T10:36:48+00:00,COLLECTUSDT,SHORT,high_rejection_short,0.05933,0.0640764,0.04983719999999999,window_not_elapsed,1787312700,2026-08-21T11:45:00+00:00,0.6552334400809031,analysis_run_before_window_end,no,,,45.7228,below_50%,open,,
