id,ts_open,ts_open_utc,symbol,direction,alert_type,is_shadow,signal_price,fix_cohort,entry_price,sl_price,tp_price,outcome,exit_ts,exit_ts_utc,r,reason,opposite_within_60m,opposite_ts,opposite_alert_type,range_24h_pct,range_bucket,status_existing,ts_close_existing,exit_price_existing,rsi_1h,rsi_bucket,up_count_12,trend_streak_candles,rsi_oversold_bucket,trend_start_ts,trend_delay_hours,trend_delay_bucket,rsi_source
992,1786424835,2026-08-11T05:07:15+00:00,ADAUSDT,SHORT,confluence,1,0.1894,pre_fix,0.1894,0.1967689829594943,0.17466203408101144,unresolved,1786511700,2026-08-12T05:15:00+00:00,0.31211905532183065,window_close,no,,,5.5585,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
994,1786424837,2026-08-11T05:07:17+00:00,INUSDT,SHORT,confluence,1,0.03242,pre_fix,0.03242,0.03365637991196824,0.029947240176063518,unresolved,1786511700,2026-08-12T05:15:00+00:00,0.35587766813482385,window_close,no,,,4.4808,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
996,1786424840,2026-08-11T05:07:20+00:00,OPNUSDT,SHORT,confluence,1,0.0514,pre_fix,0.0514,0.05419542127890902,0.04580915744218196,unresolved,1786511700,2026-08-12T05:15:00+00:00,0.39350061770628897,window_close,no,,,6.8627,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
998,1786424842,2026-08-11T05:07:22+00:00,FOLKSUSDT,SHORT,confluence,1,1.779,pre_fix,1.779,1.8798215190642478,1.5773569618715042,sl_first,1786497300,2026-08-12T01:15:00+00:00,-1.0,stop_touch,no,,,7.6967,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
1000,1786425041,2026-08-11T05:10:41+00:00,JUSUNGUSDT,SHORT,confluence,1,113.17,pre_fix,113.17,121.56383243605416,96.3823351278917,sl_first,1786498200,2026-08-12T01:30:00+00:00,-1.0,stop_touch,no,,,17.6459,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
1002,1786425044,2026-08-11T05:10:44+00:00,FIGHTUSDT,SHORT,confluence,1,0.003837,pre_fix,0.003837,0.004087088979033321,0.0033368220419333575,unresolved,1786511700,2026-08-12T05:15:00+00:00,0.47183206735502725,window_close,no,,,6.7703,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
1003,1786425047,2026-08-11T05:10:47+00:00,MNTUSDT,SHORT,confluence,1,0.4508,pre_fix,0.4508,0.4620699999999999,0.4282600000000001,unresolved,1786511700,2026-08-12T05:15:00+00:00,1.3575865128660207,window_close,yes,1786423784,confluence,6.4865,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
1004,1786425049,2026-08-11T05:10:49+00:00,IOUSDT,SHORT,confluence,1,0.11963,pre_fix,0.11963,0.12569871582377795,0.1074925683524441,unresolved,1786511700,2026-08-12T05:15:00+00:00,0.37899286550678857,window_close,no,,,8.9884,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
1006,1786425052,2026-08-11T05:10:52+00:00,MVLLUSDT,SHORT,confluence,1,25.16,pre_fix,25.16,27.426318904430428,20.627362191139145,unresolved,1786511700,2026-08-12T05:15:00+00:00,-0.538317885278643,window_close,no,,,22.4774,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
1007,1786425344,2026-08-11T05:15:44+00:00,LLYUSDT,SHORT,confluence,1,1230.36,pre_fix,1230.36,1261.1189999999997,1168.8420000000003,unresolved,1786512600,2026-08-12T05:30:00+00:00,0.5068435254722203,window_close,no,,,5.2382,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
1008,1786425347,2026-08-11T05:15:47+00:00,IOTAUSDT,SHORT,confluence,1,0.03381,pre_fix,0.03381,0.03497178175167296,0.03148643649665408,unresolved,1786512600,2026-08-12T05:30:00+00:00,-0.1118970923865853,window_close,no,,,4.2998,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
1009,1786425349,2026-08-11T05:15:49+00:00,MYXUSDT,SHORT,confluence,1,0.0734,pre_fix,0.0734,0.07803255671038557,0.06413488657922888,unresolved,1786512600,2026-08-12T05:30:00+00:00,-0.08634540816375796,window_close,no,,,4.5144,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
1011,1786426109,2026-08-11T05:28:29+00:00,CLUSDT,LONG,confluence,1,81.9,pre_fix,81.9,80.35937611542911,84.98124776914179,unresolved,1786512600,2026-08-12T05:30:00+00:00,0.5711971681167991,window_close,no,,,5.7154,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
1012,1786426111,2026-08-11T05:28:31+00:00,CYSUSDT,SHORT,confluence,1,1.3216,pre_fix,1.3216,1.6523324905119767,0.6601350189760469,sl_first,1786466700,2026-08-11T16:45:00+00:00,-1.0,stop_touch,no,,,53.14,at_or_above_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
1013,1786426114,2026-08-11T05:28:34+00:00,AGTUSDT,SHORT,confluence,1,0.015651,pre_fix,0.015651,0.01727922649966656,0.012394547000666886,unresolved,1786512600,2026-08-12T05:30:00+00:00,0.40473484502000007,window_close,no,,,20.3232,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
1014,1786426122,2026-08-11T05:28:42+00:00,AVAAIUSDT,SHORT,confluence,1,0.008773,pre_fix,0.008773,0.009427188463346108,0.0074646230733077835,unresolved,1786512600,2026-08-12T05:30:00+00:00,0.369923979952495,window_close,yes,1786424072,confluence,11.2118,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
1015,1786426129,2026-08-11T05:28:49+00:00,CRDOUSDT,SHORT,confluence,1,240.66,pre_fix,240.66,250.85801230256368,220.26397539487263,sl_first,1786493700,2026-08-12T00:15:00+00:00,-1.0,stop_touch,no,,,9.9607,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
1016,1786426131,2026-08-11T05:28:51+00:00,BERAUSDT,SHORT,confluence,1,0.1506,pre_fix,0.1506,0.15594039363548468,0.13991921272903068,unresolved,1786512600,2026-08-12T05:30:00+00:00,0.05617563432153184,window_close,no,,,4.9631,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
1017,1786426134,2026-08-11T05:28:54+00:00,AAOIUSDT,SHORT,confluence,1,131.38,pre_fix,131.38,141.6856435753944,110.76871284921117,unresolved,1786512600,2026-08-12T05:30:00+00:00,-0.545332269536104,window_close,no,,,15.4126,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
1018,1786426137,2026-08-11T05:28:57+00:00,DASHUSDT,SHORT,confluence,1,30.6,pre_fix,30.6,31.395836126446177,29.00832774710765,unresolved,1786512600,2026-08-12T05:30:00+00:00,0.10052320740608203,window_close,no,,,2.0228,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
1019,1786426139,2026-08-11T05:28:59+00:00,GRTUSDT,SHORT,confluence,1,0.01413,pre_fix,0.01413,0.014512536019188702,0.013364927961622596,unresolved,1786512600,2026-08-12T05:30:00+00:00,0.6535332294464987,window_close,no,,,4.6975,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
1020,1786426141,2026-08-11T05:29:01+00:00,ALLOUSDT,SHORT,confluence,1,0.30663,pre_fix,0.30663,0.337699647762357,0.24449070447528604,unresolved,1786512600,2026-08-12T05:30:00+00:00,-0.04795677155391599,window_close,no,,,9.2635,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
1021,1786426144,2026-08-11T05:29:04+00:00,CRWVUSDT,SHORT,confluence,1,88.48,pre_fix,88.48,91.65945698346115,82.1210860330777,sl_first,1786455900,2026-08-11T13:45:00+00:00,-1.0,stop_touch,no,,,7.3388,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
1022,1786426146,2026-08-11T05:29:06+00:00,TACUSDT,SHORT,confluence,1,0.002954,pre_fix,0.002954,0.0031142850946536843,0.0026334298106926316,unresolved,1786512600,2026-08-12T05:30:00+00:00,0.23707756533508959,window_close,no,,,6.7141,below_50%,manual,1786445757,,,missing,,0,missing,,,no_consecutive_trend,reconstructed
